dataframe: MonthlyRate JobLevel DistanceFromHome Agesil: 0.3115742672363388, method: median, clusters: 3
=================================================dataframe: MonthlyRate Age RateIncome MonthlyIncomesil: 0.3162706997344877, method: centroid, clusters: 3
=================================================dataframe: MonthlyRate Age RateIncome MonthlyIncomesil: 0.3042091769567288, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel Age RateIncome MonthlyIncomesil: 0.319452125324588, method: single, clusters: 3
=================================================dataframe: StockOptionLevel Age RateIncome MonthlyIncomesil: 0.36766486276192284, method: average, clusters: 3
=================================================dataframe: StockOptionLevel Age RateIncome MonthlyIncomesil: 0.3323839499798566, method: weighted, clusters: 3
=================================================dataframe: StockOptionLevel Age RateIncome MonthlyIncomesil: 0.37393816927805923, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel Age RateIncome MonthlyIncomesil: 0.3325305301269467, method: median, clusters: 3
=================================================dataframe: StockOptionLevel Age RateIncome MonthlyIncomesil: 0.3248776466763713, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel Age RateIncome MonthlyIncomesil: 0.31165726724379544, method: complete, clusters: 4
=================================================dataframe: StockOptionLevel Age RateIncome MonthlyIncomesil: 0.3389258339036055, method: average, clusters: 4
=================================================dataframe: StockOptionLevel Age RateIncome MonthlyIncomesil: 0.30816695628879426, method: ward, clusters: 4
=================================================dataframe: TrainingTimesLastYear Age RateIncome MonthlyIncomesil: 0.3197221762575177, method: single, clusters: 3
=================================================dataframe: YearsInCurrentRole Age RateIncome MonthlyIncomesil: 0.3126843621392289, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel DistanceFromHome RateIncome MonthlyIncomesil: 0.3195900283741403, method: average, clusters: 3
=================================================dataframe: StockOptionLevel DistanceFromHome RateIncome MonthlyIncomesil: 0.3003077611935313, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel JobLevel RateIncome MonthlyIncomesil: 0.3151799619015641, method: average, clusters: 3
=================================================dataframe: StockOptionLevel JobLevel RateIncome MonthlyIncomesil: 0.30754913370971315, method: ward, clusters: 3
=================================================dataframe: Age MonthlyRate RateIncome MonthlyIncomesil: 0.32135243147732545, method: average, clusters: 3
=================================================dataframe: Age MonthlyRate RateIncome MonthlyIncomesil: 0.3162706997344877, method: centroid, clusters: 3
=================================================dataframe: Age MonthlyRate RateIncome MonthlyIncomesil: 0.3042091769567288, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyRate RateIncome MonthlyIncomesil: 0.33325031575486935, method: average, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyRate RateIncome MonthlyIncomesil: 0.37394486805495425, method: weighted, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyRate RateIncome MonthlyIncomesil: 0.3546127317407189, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyRate RateIncome MonthlyIncomesil: 0.3014385924822412, method: average, clusters: 4
=================================================dataframe: StockOptionLevel MonthlyRate RateIncome MonthlyIncomesil: 0.3058679200031584, method: weighted, clusters: 4
=================================================dataframe: StockOptionLevel MonthlyRate RateIncome MonthlyIncomesil: 0.34898362310173325, method: ward, clusters: 4
=================================================dataframe: YearsInCurrentRole MonthlyRate RateIncome MonthlyIncomesil: 0.3101530265313418, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked RateIncome MonthlyIncomesil: 0.3207979780932159, method: single, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked RateIncome MonthlyIncomesil: 0.3109088597895553, method: complete, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked RateIncome MonthlyIncomesil: 0.3333517253789242, method: average, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked RateIncome MonthlyIncomesil: 0.3091064608798819, method: ward, clusters: 3
=================================================dataframe: YearsInCurrentRole NumCompaniesWorked RateIncome MonthlyIncomesil: 0.30037923022272534, method: median, clusters: 3
=================================================dataframe: StockOptionLevel PercentSalaryHike RateIncome MonthlyIncomesil: 0.3373315725754184, method: average, clusters: 3
=================================================dataframe: StockOptionLevel PercentSalaryHike RateIncome MonthlyIncomesil: 0.36702162981421527, method: median, clusters: 3
=================================================dataframe: StockOptionLevel PercentSalaryHike RateIncome MonthlyIncomesil: 0.31109559475197723, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel PercentSalaryHike RateIncome MonthlyIncomesil: 0.311741028107874, method: average, clusters: 4
=================================================dataframe: StockOptionLevel PercentSalaryHike RateIncome MonthlyIncomesil: 0.30676593734927365, method: weighted, clusters: 4
=================================================dataframe: StockOptionLevel PercentSalaryHike RateIncome MonthlyIncomesil: 0.31773046272752803, method: ward, clusters: 4
=================================================dataframe: YearsInCurrentRole PercentSalaryHike RateIncome MonthlyIncomesil: 0.3008587234125803, method: single, clusters: 3
=================================================dataframe: FractionYearsAtCompany PercentSalaryHike RateIncome MonthlyIncomesil: 0.3134110671577112, method: single, clusters: 3
=================================================dataframe: Age StockOptionLevel RateIncome MonthlyIncomesil: 0.319452125324588, method: single, clusters: 3
=================================================dataframe: Age StockOptionLevel RateIncome MonthlyIncomesil: 0.3676648627619228, method: average, clusters: 3
=================================================dataframe: Age StockOptionLevel RateIncome MonthlyIncomesil: 0.3323839499798566, method: weighted, clusters: 3
=================================================dataframe: Age StockOptionLevel RateIncome MonthlyIncomesil: 0.37393816927805923, method: centroid, clusters: 3
=================================================dataframe: Age StockOptionLevel RateIncome MonthlyIncomesil: 0.3325305301269467, method: median, clusters: 3
=================================================dataframe: Age StockOptionLevel RateIncome MonthlyIncomesil: 0.3248776466763713, method: ward, clusters: 3
=================================================dataframe: Age StockOptionLevel RateIncome MonthlyIncomesil: 0.3116572672437955, method: complete, clusters: 4
