Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
22.0,No,Sales,1.4142135623730951,Below College,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,0.0,Yes,3.6055512754639887,Excellent,Low,0.13728838366590246,1.7320508075688772,2.0,Good,1.4142135623730951,1.0
24.0,No,Research & Development,1.0,Below College,Life Sciences,Very High,Female,Medium,1.4142135623730951,Laboratory Technician,Very High,Married,1.0,Yes,3.4641016151377544,Excellent,High,0.2001500187523442,1.4142135623730951,4.0,Good,2.8284271247461903,0.4999999999999999
57.5,No,Research & Development,2.0,Below College,Medical,Very High,Female,High,2.23606797749979,Manager,High,Married,1.0,No,3.7416573867739413,Excellent,Medium,0.39898445914756064,1.0,4.0,Better,2.8284271247461903,0.4285714285714287
57.5,No,Sales,1.7320508075688772,Bachelor,Life Sciences,High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Single,2.23606797749979,No,4.123105625617661,Excellent,Very High,0.499514857489387,0.0,3.0,Better,1.0,0.5384615384615387
31.0,No,Research & Development,4.242640687119285,Below College,Medical,Medium,Male,High,1.0,Laboratory Technician,Very High,Single,1.0,No,3.6055512754639887,Excellent,Low,0.33882902765156386,0.0,5.0,Better,1.0,0.25
39.5,Yes,Research & Development,4.69041575982343,Master,Medical,Very High,Female,High,1.4142135623730951,Manufacturing Director,High,Married,1.0,Yes,3.8729833462074175,Outstanding,Very High,0.2330341454148264,1.4142135623730951,3.0,Good,1.4142135623730951,0.4999999999999999
47.0,No,Sales,2.8284271247461903,Master,Life Sciences,Low,Female,High,1.0,Sales Representative,Very High,Married,1.0,No,4.0,Excellent,Medium,0.7861396859772616,1.0,2.0,Good,1.4142135623730951,1.0
23.0,No,Sales,4.47213595499958,Bachelor,Life Sciences,Very High,Male,High,1.4142135623730951,Sales Executive,High,Single,1.0,No,3.7416573867739413,Excellent,Very High,0.21825642613812324,0.0,3.0,Better,2.6457513110645907,0.4285714285714285
33.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Female,Low,1.4142135623730951,Laboratory Technician,Very High,Married,0.0,No,3.3166247903554,Excellent,Low,0.17392630551488544,1.7320508075688772,3.0,Better,2.8284271247461903,0.1
21.5,No,Sales,2.23606797749979,Bachelor,Medical,Low,Male,Medium,1.4142135623730951,Sales Executive,Medium,Divorced,1.0,Yes,3.6055512754639887,Excellent,Medium,0.8927294398092975,1.0,2.0,Good,0.0,0.4
24.0,No,Research & Development,1.0,Master,Life Sciences,Very High,Male,High,1.7320508075688772,Manufacturing Director,High,Divorced,2.6457513110645907,No,4.123105625617661,Excellent,Low,0.32736308106429224,1.0,2.0,Bad,2.0,0.15151515151515152
50.0,No,Research & Development,1.0,Below College,Technical Degree,Very High,Male,High,1.4142135623730951,Manufacturing Director,High,Married,1.0,No,3.6055512754639887,Excellent,Low,0.14039493208537826,1.0,5.0,Better,2.6457513110645907,0.29999999999999993
29.0,No,Sales,3.6055512754639887,Master,Life Sciences,Medium,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,1.4142135623730951,No,3.3166247903554,Excellent,High,0.22291891891891905,1.0,2.0,Good,1.4142135623730951,0.375
42.0,Yes,Research & Development,4.898979485566356,Bachelor,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,High,Divorced,1.7320508075688772,Yes,4.69041575982343,MISSING,Very High,0.27801204819277103,1.0,2.0,Bad,0.0,0.0
33.5,No,Research & Development,2.0,Bachelor,Medical,Low,Male,Very High,1.0,Laboratory Technician,High,Divorced,2.8284271247461903,No,3.4641016151377544,Outstanding,Medium,0.1287505458174784,1.0,4.0,Good,1.4142135623730951,0.7499999999999999
31.0,No,Sales,1.4142135623730951,Bachelor,Medical,Medium,Female,High,2.0,Manager,Medium,Divorced,2.0,No,4.69041575982343,Outstanding,Very High,0.17402666430438068,1.0,1.0,Good,3.0,0.10810810810810814
32.0,No,Sales,5.0990195135927845,College,Life Sciences,High,Male,High,2.0,Manager,Very High,Married,1.0,Yes,3.4641016151377544,Excellent,Very High,0.17610546834923554,1.4142135623730951,3.0,Best,3.4641016151377544,0.20000000000000004
46.0,No,Research & Development,3.3166247903554,College,Medical,Low,Male,High,1.4142135623730951,Healthcare Representative,Low,Married,1.0,Yes,3.6055512754639887,Excellent,High,0.8506293460082721,1.0,3.0,Better,1.7320508075688772,0.4
27.5,No,Sales,3.8729833462074175,Master,Marketing,Medium,Male,High,2.0,Sales Executive,Low,Single,0.0,No,3.4641016151377544,Excellent,Low,0.25468164794007503,0.0,6.0,Better,2.8284271247461903,0.09523809523809527
19.0,No,Research & Development,2.8284271247461903,Below College,Other,High,Male,Low,1.4142135623730951,Healthcare Representative,Low,Married,1.7320508075688772,No,3.6055512754639887,MISSING,High,0.3501646542261254,1.0,4.0,Better,2.6457513110645907,0.1111111111111111
27.5,No,Sales,3.3166247903554,College,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,1.0,No,3.3166247903554,Outstanding,Very High,0.5677837837837842,1.0,5.0,Better,1.4142135623730951,1.0
30.0,No,Research & Development,3.0,Master,Medical,Medium,Female,High,1.4142135623730951,Research Scientist,High,Single,1.0,No,4.358898943540674,Excellent,Medium,0.5170071665418765,0.0,3.0,Better,2.6457513110645907,0.7000000000000001
30.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Low,Male,Very High,1.0,Research Scientist,Very High,Married,1.0,No,3.6055512754639887,Excellent,Very High,0.13612251025923328,1.0,3.0,Better,2.23606797749979,0.4999999999999999
44.0,Yes,Sales,1.7320508075688772,College,Life Sciences,Low,Male,High,1.4142135623730951,Sales Executive,High,Single,3.0,No,3.7416573867739413,Outstanding,Low,0.11369780108936856,0.0,2.0,Better,1.4142135623730951,0.7499999999999999
28.0,No,Research & Development,3.1622776601683795,Doctor,Medical,Medium,Male,High,1.4142135623730951,Manufacturing Director,Low,Married,1.4142135623730951,No,3.6055512754639887,MISSING,Very High,0.5397653194263368,1.7320508075688772,2.0,Better,2.6457513110645907,0.4999999999999999
35.0,No,Sales,1.4142135623730951,College,Marketing,Very High,Male,High,1.7320508075688772,Sales Executive,Medium,Single,2.6457513110645907,No,4.0,Excellent,High,0.2390998593530241,0.0,2.0,Better,0.0,0.4999999999999999
27.5,Yes,Sales,3.1622776601683795,Bachelor,Medical,Very High,Male,Medium,1.7320508075688772,Sales Executive,Low,Married,3.0,No,4.123105625617661,MISSING,High,0.3660009289363686,0.0,3.0,Better,3.4641016151377544,0.5333333333333332
35.0,No,Research & Development,2.0,Below College,Life Sciences,High,Male,High,1.0,Research Scientist,High,Married,2.6457513110645907,Yes,3.8729833462074175,Excellent,Very High,0.3983018139714388,0.0,2.0,Better,2.0,0.25
41.0,No,Research & Development,3.1622776601683795,Below College,Medical,High,Male,High,2.0,Manager,Low,Married,1.0,Yes,3.7416573867739413,Excellent,Very High,0.8816059757236229,0.0,3.0,Better,3.0,0.8571428571428571
37.0,No,Research & Development,3.8729833462074175,College,Medical,Medium,Female,High,1.4142135623730951,Healthcare Representative,Very High,Married,0.0,Yes,3.6055512754639887,Excellent,Low,0.1675980233685863,1.0,6.0,Better,2.6457513110645907,0.29999999999999993
32.0,No,Research & Development,1.0,College,Medical,High,Female,High,1.4142135623730951,Laboratory Technician,Very High,Single,1.0,No,4.795831523312719,Excellent,Very High,0.3871626008719052,0.0,3.0,Better,2.8284271247461903,0.4999999999999999
57.5,No,Sales,2.6457513110645907,Bachelor,Technical Degree,Medium,Female,Very High,1.4142135623730951,Sales Executive,Very High,Married,2.0,No,3.3166247903554,Excellent,Medium,0.5133567518993549,1.0,3.0,Good,2.6457513110645907,0.7499999999999999
35.0,No,Research & Development,1.0,Doctor,Medical,Low,Male,Very High,2.0,Research Director,High,Divorced,2.0,No,4.358898943540674,Excellent,High,0.15528390468597753,1.0,3.0,Better,1.0,0.29999999999999993
26.0,No,Sales,1.0,Bachelor,Life Sciences,Low,Female,Medium,1.0,Sales Representative,Low,Single,2.0,No,3.7416573867739413,MISSING,Low,0.5575699468316916,0.0,6.0,Good,0.0,0.29999999999999993
30.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,Very High,Male,Low,1.7320508075688772,Manufacturing Director,Very High,Single,2.0,No,3.3166247903554,Excellent,Low,0.32906258641349484,0.0,2.0,Good,2.0,0.18918918918918928
31.0,No,Research & Development,4.58257569495584,College,Medical,High,Male,High,1.4142135623730951,Manufacturing Director,High,Divorced,1.4142135623730951,No,4.0,Excellent,Medium,0.12555508242593813,1.0,4.0,Better,1.7320508075688772,0.4545454545454546
38.0,No,Research & Development,4.69041575982343,Bachelor,Technical Degree,Low,Female,Medium,1.0,Research Scientist,Medium,Divorced,2.23606797749979,No,3.4641016151377544,MISSING,Very High,0.13927623541306822,1.0,5.0,Better,1.4142135623730951,0.3125000000000001
33.5,No,Research & Development,2.6457513110645907,Master,Other,Medium,Male,High,1.0,Research Scientist,Very High,Single,1.4142135623730951,No,4.242640687119285,Excellent,High,0.26978062078736115,0.0,3.0,Better,1.4142135623730951,0.3125000000000001
35.0,No,Sales,3.8729833462074175,Bachelor,Life Sciences,Very High,Female,Medium,1.4142135623730951,Sales Executive,Very High,Married,1.7320508075688772,No,4.242640687119285,Excellent,High,0.0871511210572983,1.0,3.0,Better,1.4142135623730951,0.4285714285714285
27.5,No,Research & Development,2.6457513110645907,College,Medical,Very High,Male,High,1.7320508075688772,Manufacturing Director,High,Divorced,2.449489742783178,No,3.6055512754639887,Excellent,Medium,0.8016358228684719,1.0,4.0,Better,2.6457513110645907,0.3076923076923078
43.0,No,Sales,1.7320508075688772,College,Life Sciences,Very High,Male,Low,1.4142135623730951,Sales Executive,Very High,Single,2.23606797749979,No,3.4641016151377544,Excellent,Low,0.08239656056482478,0.0,3.0,Better,1.4142135623730951,0.8333333333333336
40.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,High,Male,Medium,2.0,Manufacturing Director,Very High,Single,1.7320508075688772,Yes,3.6055512754639887,MISSING,Low,0.2922717485913235,0.0,2.0,Better,1.7320508075688772,0.20000000000000004
52.0,Yes,Research & Development,2.6457513110645907,College,Life Sciences,Very High,Female,High,1.4142135623730951,Laboratory Technician,High,Married,1.0,No,4.242640687119285,MISSING,Low,0.14059969358721824,1.0,3.0,Better,2.0,0.2
42.0,No,Research & Development,2.23606797749979,Master,Life Sciences,Medium,Male,High,1.7320508075688772,Healthcare Representative,Low,Married,2.0,No,3.4641016151377544,Excellent,High,0.0905580905580904,1.4142135623730951,4.0,Better,1.4142135623730951,0.2777777777777778
49.0,No,Research & Development,1.7320508075688772,Master,Medical,Medium,Female,Medium,1.7320508075688772,Research Director,High,Married,1.0,No,4.242640687119285,Excellent,High,0.1663105082226144,0.0,3.0,Better,1.4142135623730951,0.4
33.0,No,Research & Development,2.8284271247461903,Bachelor,Life Sciences,Low,Female,Very High,1.7320508075688772,Research Director,Low,Married,3.0,No,3.7416573867739413,Outstanding,Low,0.12894025079911473,1.0,3.0,Better,2.6457513110645907,0.29999999999999993
33.5,No,Research & Development,1.0,Master,Life Sciences,Very High,Female,Low,1.4142135623730951,Healthcare Representative,High,Divorced,1.4142135623730951,Yes,3.6055512754639887,Excellent,Very High,0.22015712945590984,1.0,3.0,Better,1.7320508075688772,0.6666666666666669
45.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,Very High,Male,Very High,2.0,Research Director,Medium,Single,2.0,No,3.4641016151377544,Excellent,Medium,0.18381906496660572,0.0,3.0,Good,2.8284271247461903,0.25714285714285706
34.0,No,Sales,1.0,Doctor,Marketing,Low,Male,High,1.4142135623730951,Sales Executive,High,Married,2.6457513110645907,No,3.4641016151377544,Outstanding,High,0.6543848308554183,1.0,3.0,Good,0.0,0.8181818181818182
39.5,No,Research & Development,2.449489742783178,Master,Life Sciences,Medium,Female,Low,1.4142135623730951,Research Scientist,Very High,Single,1.0,No,3.6055512754639887,Excellent,Medium,0.5423378769103682,0.0,6.0,Better,3.3166247903554,0.2352941176470588
35.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Low,Female,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,1.0,No,4.358898943540674,Excellent,Very High,0.19556426908467106,1.0,2.0,Best,2.0,0.5000000000000001
55.0,No,Research & Development,1.4142135623730951,College,Technical Degree,Very High,Male,Very High,1.0,Laboratory Technician,Medium,Single,2.23606797749979,No,3.3166247903554,Excellent,High,0.3780986762936223,0.0,2.0,Good,0.0,1.0
47.0,No,Human Resources,2.23606797749979,Bachelor,Life Sciences,High,Female,High,2.0,Manager,Medium,Divorced,1.0,Yes,3.3166247903554,MISSING,Medium,0.1872867864453035,1.0,3.0,Better,3.0,0.09090909090909093
32.0,No,Research & Development,1.0,Master,Life Sciences,Medium,Male,Very High,1.4142135623730951,Healthcare Representative,Low,Married,1.4142135623730951,No,3.8729833462074175,MISSING,Very High,0.26046561298590337,1.0,4.0,Better,0.0,0.4
20.0,No,Sales,2.449489742783178,Bachelor,Marketing,Very High,Male,High,1.7320508075688772,Sales Executive,High,Single,1.0,No,3.4641016151377544,Excellent,Medium,0.2630285462221949,0.0,3.0,Better,2.8284271247461903,0.2
27.5,Yes,Sales,4.69041575982343,College,Marketing,High,Male,Medium,1.4142135623730951,Sales Executive,High,Married,1.4142135623730951,Yes,3.4641016151377544,MISSING,Low,0.3342062193126022,1.4142135623730951,3.0,Better,2.0,0.375
32.0,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,Very High,Male,High,1.4142135623730951,Research Scientist,Medium,Divorced,1.0,No,3.4641016151377544,MISSING,High,0.15714876888061244,1.0,2.0,Better,2.8284271247461903,0.4545454545454546
45.5,No,Research & Development,4.0,Bachelor,Medical,High,Male,High,1.0,Research Scientist,High,Single,1.0,No,3.7416573867739413,Outstanding,High,0.9726672950047112,0.0,3.0,Good,1.7320508075688772,0.5999999999999999
33.5,No,Research & Development,2.6457513110645907,College,Medical,Medium,Male,Medium,2.23606797749979,Research Director,High,Divorced,2.23606797749979,Yes,3.4641016151377544,Excellent,Very High,0.4086581641817853,1.0,2.0,Good,1.7320508075688772,0.3103448275862069
60.0,Yes,Research & Development,3.1622776601683795,Bachelor,Medical,Low,Male,High,1.7320508075688772,Manufacturing Director,High,Divorced,2.449489742783178,No,3.3166247903554,Excellent,Medium,0.23124972312054226,1.4142135623730951,3.0,Better,0.0,0.6470588235294118
34.0,No,Research & Development,2.0,Bachelor,Life Sciences,Very High,Female,High,1.7320508075688772,Manufacturing Director,Very High,Single,1.0,No,3.3166247903554,Excellent,High,0.6217791083074948,0.0,6.0,Better,3.0,1.0
28.0,No,Research & Development,2.0,College,Medical,Very High,Male,High,1.0,Laboratory Technician,High,Married,2.6457513110645907,No,4.358898943540674,MISSING,Very High,0.09917481662591693,1.0,2.0,Good,0.0,0.14285714285714282
31.0,No,Sales,1.7320508075688772,Bachelor,Life Sciences,High,Male,Medium,1.4142135623730951,Sales Executive,Medium,Divorced,1.4142135623730951,No,3.3166247903554,Excellent,High,0.18140181565388075,1.0,4.0,Better,2.0,0.2857142857142857
29.0,No,Research & Development,1.0,Master,Life Sciences,Medium,Male,Very High,1.4142135623730951,Healthcare Representative,Very High,Single,0.0,No,3.6055512754639887,Excellent,High,0.3416911726770879,0.0,2.0,Good,2.6457513110645907,0.25
51.0,No,Research & Development,1.7320508075688772,College,Medical,High,Female,Medium,1.4142135623730951,Laboratory Technician,Low,Married,2.0,No,5.0,Excellent,Low,0.5696575639358473,1.0,1.0,Better,1.4142135623730951,0.4999999999999999
37.0,No,Research & Development,5.0990195135927845,Below College,Technical Degree,Low,Male,Medium,1.0,Research Scientist,High,Divorced,1.0,No,4.47213595499958,Outstanding,High,0.13045119879176867,1.7320508075688772,3.0,Better,2.0,0.5999999999999999
39.0,No,Sales,1.7320508075688772,Bachelor,Life Sciences,High,Male,High,1.7320508075688772,Sales Executive,Very High,Single,1.4142135623730951,No,3.4641016151377544,Outstanding,Low,0.5786571074038338,0.0,2.0,Better,1.7320508075688772,0.6250000000000001
40.0,No,Sales,1.4142135623730951,Master,Life Sciences,Very High,Male,High,2.0,Manager,Medium,Single,1.0,No,4.358898943540674,Outstanding,Medium,0.6493457473578249,0.0,6.0,Better,3.1622776601683795,0.11363636363636365
32.0,No,Research & Development,4.58257569495584,Bachelor,Medical,Medium,Female,Very High,1.0,Laboratory Technician,Medium,Married,1.0,No,4.242640687119285,Excellent,Very High,0.6598225416147245,1.7320508075688772,2.0,Better,3.3166247903554,0.6428571428571431
30.0,No,Research & Development,3.8729833462074175,Below College,Life Sciences,Medium,Male,Low,1.0,Research Scientist,Very High,Married,0.0,Yes,4.242640687119285,Excellent,Low,0.15497716555898008,1.0,2.0,Good,2.0,0.3333333333333334
28.0,No,Research & Development,2.23606797749979,Bachelor,Life Sciences,Medium,Female,Very High,1.4142135623730951,Healthcare Representative,Medium,Single,1.7320508075688772,No,3.4641016151377544,Outstanding,Low,0.3077269800386351,0.0,2.0,Bad,1.4142135623730951,0.7272727272727273
24.0,No,Human Resources,2.8284271247461903,Master,Technical Degree,High,Male,High,1.0,Human Resources,High,Single,1.0,No,4.123105625617661,Outstanding,Medium,0.2992402926280247,0.0,2.0,Bad,2.0,0.1666666666666667
30.0,Yes,Sales,1.4142135623730951,Below College,Marketing,Low,Female,Low,2.23606797749979,Manager,Very High,Married,1.0,No,3.8729833462074175,Outstanding,Very High,0.08059274162346214,1.0,2.0,Better,3.7416573867739413,0.030303030303030307
43.0,No,Research & Development,5.385164807134505,Below College,Life Sciences,Very High,Female,Low,1.4142135623730951,Healthcare Representative,High,Divorced,2.8284271247461903,No,4.123105625617661,Excellent,Very High,0.2630657900960129,1.4142135623730951,2.0,Better,0.0,0.4545454545454546
