Age,Attrition,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35.0,No,546,Research & Development,10,Bachelor,Life Sciences,Medium,Male,83,High,1,Laboratory Technician,Medium,Divorced,10504.0,6896,1,No,14,Excellent,Medium,2,1,2.0,Better,5.0,0,1,0
28.0,No,367,Research & Development,25,College,Medical,High,Male,52,Medium,2,Healthcare Representative,Very High,Divorced,2408.0,17171,7,No,13,Excellent,High,2,9,3.0,Better,1.0,2,1,3
37.0,No,419,Sales,12,Master,Marketing,Medium,Male,77,High,2,Sales Executive,Very High,Divorced,4284.0,2900,3,Yes,12,Outstanding,High,2,14,2.0,Better,5.0,0,0,0
56.0,No,938,Research & Development,2,Master,Medical,High,Male,79,High,1,Laboratory Technician,High,Single,2339.0,12287,4,No,21,MISSING,High,0,16,4.0,Better,10.0,8,3,9
37.0,No,1266,Sales,10,Master,Technical Degree,Medium,Male,63,Medium,2,Sales Executive,High,Married,5768.0,6060,1,Yes,13,Excellent,Low,1,10,2.0,Better,4.0,9,1,7
40.0,No,238,Sales,1,Below College,Medical,Very High,Male,34,High,2,Sales Executive,Low,Single,5094.0,7507,7,No,20,Excellent,Very High,0,18,6.0,Best,1.0,7,8,10
23.0,No,1459,Research & Development,10,Master,Other,Very High,Male,41,High,2,Healthcare Representative,Very High,Married,2904.0,19121,2,Yes,13,MISSING,Very High,0,9,2.0,Best,4.0,2,1,3
59.0,Yes,807,Human Resources,6,Master,Human Resources,High,Female,63,High,1,Human Resources,Low,Divorced,7637.0,23648,4,Yes,22,Excellent,Very High,0,7,3.0,Better,21.0,2,0,2
35.0,No,155,Research & Development,4,Bachelor,Life Sciences,Medium,Male,87,Very High,2,Manufacturing Director,Medium,Married,18944.0,5174,1,Yes,20,Excellent,Medium,1,6,2.0,Better,10.0,2,0,3
31.0,Yes,130,Research & Development,25,Master,Life Sciences,Very High,Male,96,High,1,Research Scientist,Medium,Divorced,2657.0,16612,1,Yes,19,Excellent,Low,1,10,5.0,Good,2.0,2,7,8
55.0,No,561,Sales,2,Bachelor,Other,Very High,Female,61,High,2,Sales Executive,Medium,Married,16835.0,16177,0,No,19,MISSING,Medium,1,9,2.0,Best,10.0,7,3,7
37.0,No,486,Research & Development,8,Bachelor,Medical,Medium,Male,86,Very High,1,Research Scientist,High,Married,4189.0,22490,7,No,17,Excellent,Low,0,5,2.0,Better,5.0,2,0,2
26.0,Yes,303,Research & Development,2,Bachelor,Life Sciences,Medium,Male,47,Medium,1,Laboratory Technician,Very High,Single,2340.0,9241,1,No,22,Excellent,High,0,1,3.0,Good,7.5,0,1,0
31.0,No,867,Research & Development,9,College,Medical,Low,Male,87,High,2,Manufacturing Director,Low,Married,9824.0,12315,1,No,25,MISSING,Very High,1,10,2.0,Better,1.0,0,7,9
29.0,No,1062,Research & Development,2,Bachelor,Medical,High,Male,75,High,1,Laboratory Technician,Medium,Married,4187.0,3956,1,No,13,Excellent,High,1,8,3.0,Better,10.0,0,0,7
45.5,No,788,Human Resources,24,Master,Medical,Medium,Male,36,High,1,Human Resources,Medium,Single,4174.0,8318,1,No,16,Excellent,Low,0,6,3.0,Better,9.0,3,0,4
56.0,Yes,350,Human Resources,13,Bachelor,Human Resources,Low,Male,56,Medium,1,Human Resources,Low,Divorced,2587.0,3157,4,Yes,15,Excellent,Very High,3,4,3.0,Better,4.0,2,2,0
45.5,Yes,1365,Sales,13,Master,Medical,Medium,Male,46,High,2,Sales Executive,Low,Divorced,3388.0,11512,2,No,17,Excellent,High,0,9,0.0,Bad,1.0,1,1,2
42.0,No,970,Research & Development,7,Bachelor,Life Sciences,High,Male,59,Very High,4,Research Director,High,Married,2696.0,13514,3,No,19,Excellent,High,0,32,5.0,Better,3.0,1,1,3
30.0,No,1136,Research & Development,5,Bachelor,Life Sciences,Very High,Female,60,Very High,1,Research Scientist,Medium,Divorced,3204.0,12392,1,Yes,16,Excellent,Low,1,4,3.0,Good,3.0,2,2,2
33.5,No,1326,Sales,3,Bachelor,Other,Very High,Female,81,Low,2,Sales Executive,Low,Single,6284.0,15891,3,No,18,MISSING,Very High,0,15,3.0,Better,3.0,9,3,12
29.0,Yes,289,Research & Development,2,College,Medical,High,Female,38,Medium,1,Laboratory Technician,Low,Single,4174.0,5355,7,No,11,Excellent,High,0,8,1.0,Good,8.0,0,0,0
27.0,No,483,Research & Development,6,Bachelor,Medical,Very High,Female,95,Medium,2,Manufacturing Director,Medium,Single,2279.0,10110,6,Yes,15,Excellent,Very High,0,8,2.0,Better,7.0,4,1,2
34.0,No,280,Human Resources,1,College,Life Sciences,High,Male,43,High,1,Human Resources,Very High,Divorced,9888.0,10494,1,No,15,Outstanding,Medium,1,3,3.0,Better,14.0,2,2,2
41.0,No,1130,Sales,8,Master,Marketing,Medium,Female,56,High,2,Sales Executive,Medium,Married,10447.0,3415,1,No,18,Excellent,Low,1,8,3.0,Better,22.0,7,0,7
39.5,Yes,1076,Research & Development,3,Bachelor,Life Sciences,Low,Female,70,High,1,Research Scientist,Low,Single,2001.0,3164,1,Yes,11,Excellent,Low,0,10,2.0,Better,5.0,8,9,7
24.0,No,748,Research & Development,9,College,Medical,Low,Male,74,High,1,Laboratory Technician,Very High,Single,1555.0,16458,1,No,13,MISSING,High,0,12,2.0,Better,1.0,9,5,8
36.0,No,573,Research & Development,6,Bachelor,Medical,Medium,Female,79,Low,2,Research Scientist,Very High,Divorced,4639.0,15717,7,Yes,12,Excellent,Very High,3,17,2.0,Better,15.0,11,1,9
27.5,Yes,1368,Research & Development,4,Below College,Technical Degree,High,Female,99,Medium,1,Laboratory Technician,High,Single,4789.0,9129,5,No,16,MISSING,High,0,4,3.0,Better,3.0,2,1,2
31.0,No,1097,Research & Development,11,College,Medical,High,Male,79,Medium,3,Healthcare Representative,Low,Married,6172.0,8302,2,Yes,13,Excellent,High,1,10,3.0,Better,7.0,0,2,3
39.5,No,982,Research & Development,1,Master,Medical,Very High,Female,58,Medium,1,Laboratory Technician,High,Married,2210.0,16340,6,No,12,Excellent,Medium,1,10,3.0,Better,1.0,0,1,7
33.5,No,798,Research & Development,6,Master,Medical,Low,Female,66,Medium,1,Research Scientist,High,Divorced,3346.0,5013,0,No,12,Outstanding,High,2,6,3.0,Good,1.0,3,0,3
42.0,Yes,806,Research & Development,7,Bachelor,Technical Degree,Medium,Male,39,High,1,Laboratory Technician,High,Divorced,3968.0,17285,3,Yes,13,Excellent,Low,2,10,3.0,Better,0.0,7,7,7
29.0,Yes,104,Research & Development,2,Bachelor,Life Sciences,Low,Male,69,High,1,Laboratory Technician,Low,Divorced,2064.0,26619,1,Yes,12,Excellent,Very High,1,1,3.0,Better,7.0,0,0,0
47.0,No,827,Research & Development,1,Below College,Life Sciences,Very High,Male,71,High,1,Research Scientist,Low,Single,4978.0,15178,1,No,13,Excellent,Very High,0,1,3.0,Better,1.0,0,0,0
21.5,No,234,Sales,1,Master,Medical,Medium,Male,68,Medium,1,Sales Representative,Medium,Married,5249.0,18024,0,No,14,Excellent,Medium,1,3,0.0,Better,8.0,2,2,2
57.5,No,1181,Research & Development,3,Below College,Medical,Medium,Male,79,High,1,Laboratory Technician,Medium,Single,4174.0,16102,1,No,14,Outstanding,Very High,0,1,0.0,Better,1.0,0,0,0
21.0,No,1146,Human Resources,26,Master,Life Sciences,High,Female,31,High,3,Human Resources,Very High,Single,2625.0,16642,1,Yes,16,Outstanding,High,0,9,2.0,Better,2.0,0,1,7
33.0,No,1485,Research & Development,18,Bachelor,Medical,High,Male,87,High,2,Manufacturing Director,High,Divorced,2064.0,26314,2,No,14,Excellent,High,1,19,0.0,Good,7.5,7,0,8
23.0,No,1355,Research & Development,4,Master,Life Sciences,High,Male,78,Medium,3,Healthcare Representative,High,Single,1601.0,22245,7,No,14,Outstanding,Medium,0,27,1.0,Better,0.0,11,4,8
45.5,No,1112,Human Resources,1,Master,Life Sciences,Low,Female,50,Medium,2,Human Resources,High,Single,4647.0,26894,4,No,11,Outstanding,Medium,0,10,3.0,Best,6.0,2,0,2
30.0,No,882,Research & Development,19,Below College,Medical,Very High,Male,67,High,1,Laboratory Technician,Very High,Married,2613.0,9075,3,No,11,Outstanding,High,3,7,2.0,Good,10.0,2,1,2
47.0,No,1499,Sales,28,Bachelor,Marketing,High,Female,80,Medium,3,Sales Executive,Low,Married,5070.0,2845,4,No,19,Excellent,Very High,0,22,2.0,Best,5.0,13,13,11
42.0,No,804,Research & Development,2,Below College,Medical,Very High,Male,86,Medium,1,Research Scientist,Very High,Single,18430.0,22929,0,Yes,20,Excellent,Very High,0,5,2.0,Good,24.0,2,2,3
40.0,No,913,Research & Development,9,College,Medical,Medium,Male,48,Medium,2,Manufacturing Director,Medium,Divorced,13757.0,13934,2,Yes,11,Excellent,High,1,13,5.0,Better,9.0,2,0,2
21.0,Yes,408,Sales,23,Below College,Life Sciences,Very High,Male,45,Medium,3,Sales Executive,Low,Married,4174.0,11162,1,No,13,Excellent,Low,1,11,2.0,Bad,2.0,8,3,10
52.0,No,363,Research & Development,1,Bachelor,Technical Degree,High,Male,77,Low,3,Manufacturing Director,Low,Divorced,3482.0,4235,2,Yes,21,MISSING,High,1,17,3.0,Better,9.0,7,7,7
28.0,No,1054,Research & Development,8,Bachelor,Medical,High,Male,67,High,1,Research Scientist,Very High,Single,3441.0,6152,1,No,11,Excellent,High,0,6,3.0,Good,2.0,2,1,4
42.0,No,682,Sales,18,Master,Medical,Medium,Female,71,High,2,Sales Executive,Low,Married,4523.0,15975,0,No,16,Excellent,Very High,1,6,4.0,Bad,6.0,3,0,4
50.0,No,152,Sales,10,Bachelor,Technical Degree,High,Male,85,High,2,Sales Executive,Very High,Single,17639.0,19899,1,Yes,13,Excellent,Medium,0,6,3.0,Better,4.0,3,1,3
36.0,Yes,813,Research & Development,14,Bachelor,Medical,High,Female,58,High,1,Laboratory Technician,Very High,Married,6962.0,22149,5,Yes,13,Outstanding,High,1,8,2.0,Bad,1.0,4,0,4
27.0,No,853,Research & Development,1,Below College,Life Sciences,High,Male,96,High,2,Manufacturing Director,Low,Married,4174.0,11275,1,No,12,Outstanding,High,1,4,4.0,Better,9.0,3,0,3
38.0,No,1115,Research & Development,3,Master,Medical,Low,Female,54,Medium,1,Research Scientist,Very High,Single,10504.0,15174,0,No,13,Excellent,Very High,0,5,4.0,Better,1.0,2,1,1
26.0,No,635,Sales,1,Below College,Life Sciences,Medium,Male,99,High,2,Sales Executive,High,Married,3578.0,24532,1,No,25,Excellent,High,0,20,2.0,Better,7.0,16,11,6
27.0,Yes,138,Research & Development,22,Bachelor,Life Sciences,Low,Female,48,High,1,Research Scientist,High,Married,2318.0,11539,4,Yes,11,Excellent,Medium,0,7,2.0,Better,1.0,2,0,1
49.0,No,566,Research & Development,18,Master,Life Sciences,High,Female,81,Very High,1,Laboratory Technician,Very High,Married,18944.0,7122,4,No,18,Excellent,Very High,2,4,3.0,Better,15.0,0,0,0
41.0,No,1371,Sales,10,Master,Marketing,Very High,Male,77,High,2,Sales Executive,High,Divorced,3072.0,5915,1,Yes,12,Excellent,Very High,1,5,2.0,Best,1.0,2,0,3
41.0,No,1199,Research & Development,4,College,Life Sciences,High,Female,92,Very High,5,Manager,Low,Divorced,4393.0,17477,1,No,14,Outstanding,Very High,2,26,3.0,Good,5.0,9,14,13
25.0,No,866,Sales,5,Bachelor,Medical,Very High,Male,84,High,2,Sales Executive,Low,Single,2064.0,23490,0,No,18,Excellent,Very High,0,6,2.0,Better,3.0,4,1,3
45.5,No,735,Research & Development,6,Below College,Life Sciences,High,Male,66,High,1,Research Scientist,High,Married,3408.0,6020,0,Yes,14,Excellent,Very High,0,4,2.0,Better,4.0,2,2,2
29.0,No,571,Sales,14,Bachelor,Medical,High,Female,78,High,2,Sales Executive,High,Married,16124.0,24200,3,Yes,17,Excellent,High,1,11,2.0,Good,7.0,4,1,2
29.0,No,336,Sales,26,Bachelor,Marketing,Low,Female,52,Medium,2,Sales Executive,Low,Married,3760.0,24162,1,No,15,MISSING,Low,1,10,5.0,Better,3.0,7,4,5
51.5,No,442,Sales,2,College,Life Sciences,Medium,Male,44,High,2,Sales Executive,Very High,Single,3055.0,20260,1,No,18,Excellent,Low,0,10,5.0,Good,9.0,7,0,9
37.0,No,792,Research & Development,1,Bachelor,Life Sciences,Very High,Male,77,High,2,Laboratory Technician,Very High,Married,9602.0,8989,1,Yes,15,Excellent,Very High,1,9,3.0,Better,3.0,8,5,8
32.0,No,429,Research & Development,2,Master,Life Sciences,High,Male,53,High,2,Manufacturing Director,Medium,Single,6524.0,2323,9,Yes,11,Excellent,Very High,0,18,3.0,Better,10.0,14,5,12
44.0,No,575,Research & Development,1,College,Life Sciences,Low,Female,71,Low,1,Laboratory Technician,Very High,Divorced,5454.0,5288,3,No,14,Outstanding,Low,1,5,2.0,Better,12.5,2,2,0
41.0,No,553,Research & Development,5,Master,Life Sciences,Very High,Male,74,High,3,Manager,Medium,Married,4174.0,23364,6,No,11,Excellent,Medium,2,12,2.0,Better,2.0,6,8,8
31.0,No,897,Human Resources,10,Bachelor,Medical,Low,Female,59,High,1,Human Resources,Very High,Married,2789.0,2097,0,No,14,Excellent,Very High,1,3,3.0,Better,2.0,2,2,1
40.0,No,526,Sales,1,College,Marketing,Medium,Male,92,High,3,Sales Executive,Low,Divorced,9094.0,2137,1,No,25,Excellent,High,3,24,4.0,Better,5.0,13,15,7
50.0,No,118,Sales,14,College,Life Sciences,Very High,Male,84,High,2,Sales Executive,Low,Married,18200.0,11262,1,No,15,Excellent,High,1,5,2.0,Better,32.0,4,1,2
46.0,No,613,Research & Development,6,Below College,Medical,Very High,Male,42,Medium,3,Healthcare Representative,Low,Married,4174.0,21457,4,No,15,Excellent,Low,1,9,3.0,Better,6.0,7,1,7
33.5,No,852,Sales,10,Bachelor,Marketing,High,Female,72,Medium,2,Sales Executive,High,Married,4898.0,2706,1,No,18,Excellent,Low,1,10,3.0,Better,4.0,3,1,4
33.0,No,1142,Research & Development,8,Bachelor,Life Sciences,Very High,Female,81,High,1,Laboratory Technician,High,Single,2909.0,13624,4,No,13,Excellent,Very High,0,8,3.0,Better,8.0,0,0,0
41.0,No,488,Sales,2,Bachelor,Technical Degree,High,Female,75,Low,4,Manager,Medium,Married,4103.0,14977,3,Yes,12,Excellent,Medium,1,28,2.0,Good,9.0,7,7,7
27.5,No,1369,Research & Development,23,Bachelor,Life Sciences,Very High,Female,68,High,4,Manufacturing Director,Medium,Married,2670.0,18235,4,Yes,12,Outstanding,Low,1,33,3.0,Better,1.0,16,15,9
42.0,No,1490,Research & Development,4,College,Life Sciences,Very High,Male,30,High,4,Manager,Very High,Married,19232.0,10310,2,No,13,MISSING,Very High,0,31,3.0,Bad,22.0,2,1,4
28.0,No,1247,Sales,20,College,Marketing,Very High,Male,45,High,2,Sales Executive,Very High,Divorced,8463.0,10732,2,No,14,Excellent,Very High,1,10,4.0,Better,5.0,2,0,2
42.0,Yes,129,Research & Development,4,Bachelor,Technical Degree,Low,Male,84,High,1,Laboratory Technician,Low,Single,15992.0,13008,1,No,19,Excellent,Medium,0,1,2.0,Better,1.0,0,0,0
59.0,No,157,Research & Development,1,Bachelor,Medical,High,Female,95,High,1,Laboratory Technician,Low,Single,5473.0,20006,0,No,13,Excellent,Very High,0,8,2.0,Good,4.0,7,7,6
37.0,No,819,Research & Development,2,Bachelor,Life Sciences,High,Female,44,Medium,3,Manufacturing Director,Medium,Divorced,6447.0,19588,2,No,18,MISSING,Medium,1,15,3.0,Best,6.0,7,6,4
29.0,No,1199,Research & Development,18,Master,Life Sciences,High,Male,80,High,2,Healthcare Representative,High,Married,4262.0,24594,1,Yes,14,Excellent,Very High,2,10,2.0,Best,3.0,2,0,2
54.0,No,827,Research & Development,1,Master,Other,High,Female,84,Very High,2,Healthcare Representative,Medium,Married,5485.0,20161,1,Yes,13,Excellent,Low,1,6,4.0,Better,5.0,5,1,2
42.0,No,889,Research & Development,9,Bachelor,Medical,Medium,Male,53,High,1,Research Scientist,Very High,Married,2064.0,11411,1,Yes,12,Outstanding,High,3,4,2.0,Good,1.0,2,1,2
59.0,No,1153,Research & Development,1,College,Medical,Low,Male,94,High,2,Manufacturing Director,Medium,Married,10512.0,17736,1,No,15,MISSING,High,0,5,6.0,Better,9.0,2,1,3
35.0,No,249,Sales,2,College,Marketing,High,Female,35,High,2,Sales Executive,Very High,Married,2572.0,17783,0,Yes,22,Excellent,Low,1,8,1.0,Better,3.0,6,7,7
40.0,No,689,Sales,9,College,Medical,Very High,Female,35,Low,2,Sales Executive,Very High,Divorced,4422.0,22812,0,No,17,Excellent,Very High,3,9,3.0,Best,1.0,7,0,7
38.0,No,1034,Research & Development,18,Below College,Medical,Low,Male,86,High,3,Healthcare Representative,High,Married,9924.0,8984,5,No,11,Excellent,Very High,0,28,3.0,Good,9.0,2,1,2
25.0,No,1229,Research & Development,4,Master,Life Sciences,Very High,Female,30,High,2,Healthcare Representative,High,Married,2187.0,16143,0,Yes,16,Excellent,Medium,0,4,3.0,Better,2.0,2,1,2
31.0,No,1176,Research & Development,20,Bachelor,Other,High,Male,85,High,2,Manufacturing Director,Low,Married,6284.0,9096,0,No,15,Outstanding,High,1,7,4.0,Good,13.0,2,0,2
29.0,No,1318,Sales,26,Master,Marketing,Low,Male,66,High,4,Manager,High,Married,4554.0,5594,2,No,14,Excellent,High,1,29,3.0,Good,10.0,6,4,17
34.0,No,1234,Research & Development,20,Doctor,Medical,Medium,Female,41,High,4,Healthcare Representative,High,Married,6712.0,20689,2,Yes,15,Outstanding,High,1,32,2.0,Better,8.0,8,12,13
34.0,No,179,Human Resources,2,Doctor,Medical,Very High,Female,79,Very High,2,Human Resources,Low,Married,2029.0,12858,7,No,16,Outstanding,Low,1,10,6.0,Best,5.0,3,0,3
22.0,No,499,Sales,2,Below College,Marketing,High,Female,36,High,2,Sales Executive,Medium,Married,2814.0,20497,0,Yes,13,Excellent,Low,3,4,2.0,Good,4.0,2,1,2
33.5,Yes,1306,Sales,5,Bachelor,Marketing,Medium,Male,69,High,1,Sales Representative,Medium,Single,13675.0,8059,1,Yes,14,Excellent,Very High,0,0,3.0,Better,2.0,0,0,0
24.0,No,852,Research & Development,1,Below College,Life Sciences,Very High,Female,55,Medium,2,Laboratory Technician,Very High,Married,3202.0,15998,1,Yes,12,Excellent,High,2,10,4.0,Good,5.0,8,3,0
57.5,No,989,Research & Development,4,Below College,Medical,Very High,Female,46,High,5,Manager,High,Married,2593.0,6499,1,No,14,Excellent,Medium,1,21,4.0,Better,9.0,8,9,9
57.5,No,326,Sales,3,Bachelor,Life Sciences,High,Male,48,Medium,2,Sales Executive,Very High,Single,8237.0,16490,5,No,17,Excellent,Very High,0,13,3.0,Better,7.0,1,0,5
31.0,No,616,Research & Development,12,Bachelor,Medical,Very High,Female,41,High,2,Healthcare Representative,Very High,Married,5468.0,17369,0,Yes,11,Excellent,High,2,10,3.0,Bad,12.0,7,8,5
31.0,No,635,Research & Development,18,Below College,Medical,Medium,Male,73,High,1,Laboratory Technician,Very High,Single,2610.0,7703,1,No,13,Excellent,Low,0,8,5.0,Better,2.0,1,1,7
39.0,Yes,504,Research & Development,10,Bachelor,Medical,Low,Female,96,Medium,1,Research Scientist,Medium,Single,5902.0,6148,1,Yes,25,Excellent,Medium,0,1,2.0,Best,15.0,1,0,0
39.5,Yes,330,Research & Development,22,Master,Medical,Very High,Female,98,High,2,Manufacturing Director,High,Married,4907.0,21057,1,Yes,15,Outstanding,Very High,2,10,3.0,Good,5.0,2,6,7
38.0,No,1126,Research & Development,1,College,Medical,Very High,Female,66,High,4,Research Director,Very High,Divorced,12061.0,6615,9,No,22,Excellent,High,1,32,2.0,Good,10.0,4,1,3
43.0,No,147,Human Resources,2,Bachelor,Human Resources,Medium,Male,99,High,1,Human Resources,High,Married,2064.0,8429,1,No,13,Outstanding,Very High,1,5,5.0,Better,7.0,4,1,4
47.0,No,384,Sales,8,Master,Life Sciences,Low,Female,72,High,1,Sales Representative,Very High,Married,15972.0,20317,1,No,16,Excellent,Medium,1,3,2.0,Good,3.0,2,0,2
49.0,No,364,Research & Development,3,Doctor,Technical Degree,Very High,Male,32,High,2,Research Scientist,High,Single,6651.0,2302,3,Yes,20,Excellent,Medium,0,19,0.0,Better,3.0,2,2,2
33.0,No,437,Sales,16,Bachelor,Life Sciences,Medium,Male,90,High,2,Sales Executive,Medium,Single,7725.0,16379,2,No,12,Outstanding,Medium,0,8,2.0,Best,13.0,2,1,2
23.0,No,1242,Sales,20,Bachelor,Life Sciences,Very High,Male,90,High,2,Sales Executive,High,Single,2819.0,12916,1,No,14,Excellent,Very High,0,7,3.0,Better,3.0,7,0,7
33.0,No,1476,Research & Development,1,Bachelor,Life Sciences,High,Female,55,Low,2,Laboratory Technician,Very High,Married,2851.0,16392,0,No,11,Excellent,Low,3,10,3.0,Better,1.0,8,7,5
21.5,No,991,Sales,5,Bachelor,Medical,Low,Male,43,Medium,2,Sales Executive,Medium,Divorced,2996.0,3356,1,Yes,13,Excellent,Medium,1,10,2.0,Good,4.0,0,0,9
24.0,No,966,Research & Development,1,Master,Life Sciences,Very High,Male,53,High,3,Manufacturing Director,High,Divorced,3162.0,9659,7,No,17,Excellent,Low,1,33,2.0,Bad,5.0,4,1,4
29.0,No,1003,Sales,5,Bachelor,Technical Degree,Low,Male,51,High,2,Sales Executive,High,Married,2119.0,20943,1,No,19,Excellent,High,1,6,4.0,Better,7.0,2,0,2
50.0,No,1496,Research & Development,1,Below College,Technical Degree,Very High,Male,41,High,2,Manufacturing Director,High,Married,3690.0,26283,1,No,13,Excellent,Low,1,10,5.0,Better,3.0,7,0,9
29.0,No,117,Sales,13,Master,Life Sciences,Medium,Male,73,High,2,Sales Executive,Very High,Divorced,2062.0,9250,2,No,11,Excellent,High,1,8,2.0,Good,3.0,2,0,3
42.0,Yes,920,Research & Development,24,Bachelor,Life Sciences,Very High,Male,43,High,1,Laboratory Technician,High,Divorced,5538.0,19920,3,Yes,22,MISSING,Very High,1,19,2.0,Bad,0.0,0,0,0
33.5,No,471,Research & Development,4,Bachelor,Medical,Low,Male,62,Very High,1,Laboratory Technician,High,Divorced,2064.0,16031,8,No,12,Outstanding,Medium,1,4,4.0,Good,3.0,2,2,2
44.0,No,1089,Sales,1,College,Technical Degree,Medium,Female,66,High,3,Manager,Very High,Married,13320.0,11038,3,Yes,14,Excellent,High,1,14,2.0,Bad,12.0,4,0,4
31.0,No,350,Sales,2,Bachelor,Medical,Medium,Female,52,High,4,Manager,Medium,Divorced,3929.0,22577,4,No,22,Outstanding,Very High,1,37,1.0,Good,4.0,9,14,14
30.0,No,1055,Research & Development,2,Master,Life Sciences,Low,Female,47,High,2,Manufacturing Director,Very High,Married,6877.0,4658,0,No,18,Outstanding,Medium,1,4,4.0,Better,12.5,2,2,2
32.0,No,394,Sales,26,College,Life Sciences,High,Male,92,High,4,Manager,Very High,Married,3433.0,19494,1,Yes,12,Excellent,Very High,2,25,3.0,Best,5.0,12,4,12
50.0,No,848,Research & Development,23,Master,Life Sciences,Low,Female,88,High,1,Research Scientist,High,Divorced,19926.0,26076,1,No,12,Excellent,Very High,2,2,5.0,Better,5.0,2,2,2
