,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
623,29.0,No,Sales,3.741657386773941,Bachelor,Medical,High,Female,High,1.4142135623730951,Sales Executive,High,Married,9.688064124237057,155.5634918610405,1.7320508075688772,Yes,4.123105625617661,Excellent,High,0.6662809917355372,1.0,2.0,Good,2.0,0.6363636363636365
624,29.0,No,Sales,5.0990195135927845,Bachelor,Marketing,Low,Female,Medium,1.4142135623730951,Sales Executive,Low,Married,8.23217423638394,155.44130725132234,1.0,No,3.8729833462074175,MISSING,Low,0.15561625693237321,1.0,5.0,Better,2.6457513110645907,0.29999999999999993
625,51.5,No,Sales,1.4142135623730951,College,Life Sciences,Medium,Male,High,1.4142135623730951,Sales Executive,Very High,Single,8.024534871605695,142.33762678926468,1.0,No,4.242640687119285,Excellent,Low,0.15078973346495553,0.0,5.0,Good,2.6457513110645907,0.8999999999999999
628,41.0,No,Research & Development,2.23606797749979,Master,Life Sciences,Very High,Male,High,1.7320508075688772,Manager,Medium,Married,8.336630087637149,152.85287043428397,2.449489742783178,No,3.3166247903554,Excellent,Medium,0.17865091593905197,1.4142135623730951,2.0,Better,2.449489742783178,0.1666666666666667
631,46.0,No,Research & Development,2.449489742783178,Below College,Medical,Very High,Male,Medium,1.7320508075688772,Healthcare Representative,Low,Married,8.336630087637149,146.482080815368,2.0,No,3.8729833462074175,Excellent,Low,0.19452859206785716,1.0,3.0,Better,2.6457513110645907,0.6666666666666665
633,33.0,No,Research & Development,2.8284271247461903,Bachelor,Life Sciences,Very High,Female,High,1.0,Laboratory Technician,High,Single,7.975564658495202,116.721891691319,2.0,No,3.6055512754639887,Excellent,Very High,0.2135202583675866,0.0,3.0,Better,0.0,1.0
634,41.0,No,Sales,1.4142135623730951,Bachelor,Technical Degree,High,Female,Low,2.0,Manager,Medium,Married,8.319473692442187,122.38055401083948,1.7320508075688772,Yes,3.4641016151377544,Excellent,Medium,0.2739533952059829,1.0,2.0,Good,2.6457513110645907,0.32142857142857145
635,27.5,No,Research & Development,4.795831523312719,Bachelor,Life Sciences,Very High,Female,High,2.0,Manufacturing Director,Medium,Married,7.889833751394295,135.03703195790405,2.0,Yes,3.4641016151377544,Outstanding,Low,0.14642171647929797,1.0,3.0,Better,4.0,0.030303030303030307
637,28.0,No,Sales,4.47213595499958,College,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,9.043458999670104,103.59536669175895,1.4142135623730951,No,3.741657386773941,Excellent,Very High,0.7885762206485264,1.0,4.0,Better,1.4142135623730951,0.4999999999999999
639,59.0,No,Research & Development,1.0,Bachelor,Medical,High,Female,High,1.0,Laboratory Technician,Low,Single,8.607582191143917,141.44256784999345,0.0,No,3.6055512754639887,Excellent,Very High,0.2735679296211135,0.0,2.0,Good,2.6457513110645907,0.4999999999999999
640,37.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,High,Female,Medium,1.7320508075688772,Manufacturing Director,Medium,Divorced,8.77137018531062,139.95713629536723,1.4142135623730951,No,4.242640687119285,MISSING,Medium,0.32913007964059604,1.0,3.0,Best,2.6457513110645907,0.3999999999999997
641,29.0,No,Research & Development,4.242640687119285,Master,Life Sciences,High,Male,High,1.4142135623730951,Healthcare Representative,High,Married,8.357493812658563,156.8247429457482,1.0,Yes,3.741657386773941,Excellent,Very High,0.1732942994226234,1.4142135623730951,2.0,Best,1.4142135623730951,0.29999999999999993
642,54.0,No,Research & Development,1.0,Master,Other,High,Female,Very High,1.4142135623730951,Healthcare Representative,Medium,Married,8.609772372709331,141.98943622678414,1.0,Yes,3.6055512754639887,Excellent,Low,0.27205991766281457,1.0,4.0,Better,2.23606797749979,0.8333333333333336
643,42.0,No,Research & Development,3.0,Bachelor,Medical,Medium,Male,High,1.0,Research Scientist,Very High,Married,7.632401126601452,106.82228231974823,1.0,Yes,3.4641016151377544,Outstanding,High,0.18087810007887106,1.7320508075688772,2.0,Good,1.4142135623730951,0.25
644,35.0,No,Sales,1.4142135623730951,College,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Very High,Married,7.85243908535751,133.3529152287268,0.0,Yes,4.69041575982343,Excellent,Low,0.14463251419895407,1.0,1.0,Better,2.449489742783178,0.375
645,40.0,No,Sales,3.0,College,Medical,Very High,Female,Low,1.4142135623730951,Sales Executive,Very High,Divorced,8.394347361417392,151.03641944908517,0.0,No,4.123105625617661,Excellent,Very High,0.1938453445554972,1.7320508075688772,3.0,Best,2.6457513110645907,0.1111111111111111
647,25.0,No,Research & Development,2.0,Master,Life Sciences,Very High,Female,High,1.4142135623730951,Healthcare Representative,High,Married,7.690286020676768,127.05510615477051,0.0,Yes,4.0,Excellent,Medium,0.13547667719754694,0.0,3.0,Better,1.4142135623730951,0.5000000000000001
648,29.0,No,Sales,5.0990195135927845,Master,Marketing,Low,Male,High,2.0,Manager,High,Married,8.423761246623686,74.79304780526061,1.4142135623730951,No,3.741657386773941,Excellent,High,0.814086521272793,1.0,3.0,Good,2.449489742783178,0.3448275862068966
649,34.0,No,Research & Development,4.47213595499958,Doctor,Medical,Medium,Female,High,2.0,Healthcare Representative,High,Married,8.811652248147043,143.8367129769031,1.4142135623730951,Yes,3.8729833462074175,Outstanding,High,0.3244236067475472,1.0,2.0,Better,2.8284271247461903,0.25
650,34.0,No,Human Resources,1.4142135623730951,Doctor,Medical,Very High,Female,Very High,1.4142135623730951,Human Resources,Low,Married,7.615298339825815,113.39312148450628,2.6457513110645907,No,4.0,Outstanding,Low,0.15780059107170633,1.0,6.0,Best,1.7320508075688772,0.4999999999999999
651,22.0,No,Sales,1.4142135623730951,Below College,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,7.9423622376743355,143.16773379501404,0.0,Yes,3.6055512754639887,Excellent,Low,0.13728838366590243,1.7320508075688772,2.0,Good,1.4142135623730951,1.0
652,24.0,No,Research & Development,1.0,Below College,Life Sciences,Very High,Female,Medium,1.4142135623730951,Laboratory Technician,Very High,Married,8.07153089355666,126.48320046551636,1.0,Yes,3.4641016151377544,Excellent,High,0.2001500187523442,1.4142135623730951,4.0,Good,2.8284271247461903,0.4999999999999999
653,57.5,No,Research & Development,2.0,Below College,Medical,Very High,Female,High,2.23606797749979,Manager,High,Married,7.860570785538663,80.61637550770934,1.0,No,3.741657386773941,Excellent,Medium,0.39898445914756064,1.0,4.0,Better,2.8284271247461903,0.4285714285714287
654,57.5,No,Sales,1.7320508075688772,Bachelor,Life Sciences,High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Single,9.016391478941248,128.4133949399361,2.23606797749979,No,4.123105625617661,Excellent,Very High,0.49951485748938695,0.0,3.0,Better,1.0,0.5384615384615387
655,31.0,No,Research & Development,4.242640687119285,Below College,Medical,Medium,Male,High,1.0,Laboratory Technician,Very High,Single,7.867105500316738,87.76673629570602,1.0,No,3.6055512754639887,Excellent,Low,0.33882902765156386,0.0,5.0,Better,1.0,0.25
656,39.5,Yes,Research & Development,4.69041575982343,Master,Medical,Very High,Female,High,1.4142135623730951,Manufacturing Director,High,Married,8.498418036089904,145.11030287336598,1.0,Yes,3.8729833462074175,Outstanding,Very High,0.2330341454148264,1.4142135623730951,3.0,Good,1.4142135623730951,0.4999999999999999
658,47.0,No,Sales,2.8284271247461903,Master,Life Sciences,Low,Female,High,1.0,Sales Representative,Very High,Married,9.678592468183114,142.53771430747724,1.0,No,4.0,Excellent,Medium,0.7861396859772616,1.0,2.0,Good,1.4142135623730951,1.0
660,23.0,No,Sales,4.47213595499958,Bachelor,Life Sciences,Very High,Male,High,1.4142135623730951,Sales Executive,High,Single,7.944137491114112,113.64858116140293,1.0,No,3.741657386773941,Excellent,Very High,0.21825642613812324,0.0,3.0,Better,2.6457513110645907,0.4285714285714285
661,33.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Female,Low,1.4142135623730951,Laboratory Technician,Very High,Married,7.955425088912673,128.03124618623377,0.0,No,3.3166247903554,Excellent,Low,0.17392630551488544,1.7320508075688772,3.0,Better,2.8284271247461903,0.1
662,21.5,No,Sales,2.23606797749979,Bachelor,Medical,Low,Male,Medium,1.4142135623730951,Sales Executive,Medium,Divorced,8.005033344637111,57.93099343184095,1.0,Yes,3.6055512754639887,Excellent,Medium,0.8927294398092975,1.0,2.0,Good,0.0,0.4
663,24.0,No,Research & Development,1.0,Master,Life Sciences,Very High,Male,High,1.7320508075688772,Manufacturing Director,High,Divorced,8.058960017769417,98.28021163998376,2.6457513110645907,No,4.123105625617661,Excellent,Low,0.32736308106429224,1.0,2.0,Bad,2.0,0.15151515151515152
664,50.0,No,Research & Development,1.0,Below College,Technical Degree,Very High,Male,High,1.4142135623730951,Manufacturing Director,High,Married,8.213381737034572,162.12032568435092,1.0,No,3.6055512754639887,Excellent,Low,0.14039493208537823,1.0,5.0,Better,2.6457513110645907,0.29999999999999993
665,29.0,No,Sales,3.6055512754639887,Master,Life Sciences,Medium,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,7.631431664576906,96.17692030835673,1.4142135623730951,No,3.3166247903554,Excellent,High,0.22291891891891902,1.0,2.0,Good,1.4142135623730951,0.375
666,42.0,Yes,Research & Development,4.898979485566356,Bachelor,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,High,Divorced,8.619388703730907,141.1382301150188,1.7320508075688772,Yes,4.69041575982343,MISSING,Very High,0.27801204819277103,1.0,2.0,Bad,0.0,0.0
667,33.5,No,Research & Development,2.0,Bachelor,Medical,Low,Male,Very High,1.0,Laboratory Technician,High,Divorced,7.632401126601452,126.61358536902745,2.8284271247461903,No,3.4641016151377544,Outstanding,Medium,0.1287505458174784,1.0,4.0,Good,1.4142135623730951,0.7499999999999999
669,31.0,No,Sales,1.4142135623730951,Bachelor,Medical,Medium,Female,High,2.0,Manager,Medium,Divorced,8.27614021955846,150.25644744901962,2.0,No,4.69041575982343,Outstanding,Very High,0.17402666430438068,1.0,1.0,Good,3.0,0.10810810810810814
670,32.0,No,Sales,5.0990195135927845,College,Life Sciences,High,Male,High,2.0,Manager,Very High,Married,8.141189793457691,139.62091533864114,1.0,Yes,3.4641016151377544,Excellent,Very High,0.17610546834923557,1.4142135623730951,3.0,Best,3.4641016151377544,0.20000000000000004
671,46.0,No,Research & Development,3.3166247903554,College,Medical,Low,Male,High,1.4142135623730951,Healthcare Representative,Low,Married,9.86931010073454,150.73818361649447,1.0,Yes,3.6055512754639887,Excellent,High,0.8506293460082721,1.0,3.0,Better,1.7320508075688772,0.4
672,27.5,No,Sales,3.8729833462074175,Master,Marketing,Medium,Male,High,2.0,Sales Executive,Low,Single,8.76280248744611,158.42348310777666,0.0,No,3.4641016151377544,Excellent,Low,0.254681647940075,0.0,6.0,Better,2.8284271247461903,0.09523809523809527
673,19.0,No,Research & Development,2.8284271247461903,Below College,Other,High,Male,Low,1.4142135623730951,Healthcare Representative,Low,Married,7.8446326444646814,85.36978388165218,1.7320508075688772,No,3.6055512754639887,MISSING,High,0.3501646542261254,1.0,4.0,Better,2.6457513110645907,0.1111111111111111
674,27.5,No,Sales,3.3166247903554,College,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,9.259511415982633,136.01470508735443,1.0,No,3.3166247903554,Outstanding,Very High,0.5677837837837842,1.0,5.0,Better,1.4142135623730951,1.0
676,30.0,No,Research & Development,3.0,Master,Medical,Medium,Female,High,1.4142135623730951,Research Scientist,High,Single,9.176473302464606,136.7406303919943,1.0,No,4.358898943540674,Excellent,Medium,0.5170071665418765,0.0,3.0,Better,2.6457513110645907,0.7000000000000001
677,30.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Low,Male,Very High,1.0,Research Scientist,Very High,Married,7.908387159290043,141.35770230164326,1.0,No,3.6055512754639887,Excellent,Very High,0.13612251025923328,1.0,3.0,Better,2.23606797749979,0.4999999999999999
678,44.0,Yes,Sales,1.7320508075688772,College,Life Sciences,Low,Male,High,1.4142135623730951,Sales Executive,High,Single,7.943782692458625,157.4325252290644,3.0,No,3.741657386773941,Outstanding,Low,0.11369780108936856,0.0,2.0,Better,1.4142135623730951,0.7499999999999999
679,28.0,No,Research & Development,3.1622776601683795,Doctor,Medical,Medium,Male,High,1.4142135623730951,Manufacturing Director,Low,Married,7.635303886259416,61.92737682156415,1.4142135623730951,No,3.6055512754639887,MISSING,Very High,0.5397653194263368,1.7320508075688772,2.0,Better,2.6457513110645907,0.4999999999999999
680,35.0,No,Sales,1.4142135623730951,College,Marketing,Very High,Male,High,1.7320508075688772,Sales Executive,Medium,Single,8.503094267036737,143.59317532529184,2.6457513110645907,No,4.0,Excellent,High,0.23909985935302414,0.0,2.0,Better,0.0,0.4999999999999999
681,27.5,Yes,Sales,3.1622776601683795,Bachelor,Medical,Very High,Male,Medium,1.7320508075688772,Sales Executive,Low,Married,8.972083182851927,146.7310464761974,3.0,No,4.123105625617661,MISSING,High,0.3660009289363686,0.0,3.0,Better,3.4641016151377544,0.5333333333333332
682,35.0,No,Research & Development,2.0,Below College,Life Sciences,High,Male,High,1.0,Research Scientist,High,Married,7.632401126601452,71.98610977126074,2.6457513110645907,Yes,3.8729833462074175,Excellent,Very High,0.3983018139714388,0.0,2.0,Better,2.0,0.25
683,41.0,No,Research & Development,3.1622776601683795,Below College,Medical,High,Male,High,2.0,Manager,Low,Married,8.459775920546287,73.1778655059028,1.0,Yes,3.741657386773941,Excellent,Very High,0.881605975723623,0.0,3.0,Better,3.0,0.8571428571428571
684,37.0,No,Research & Development,3.8729833462074175,College,Medical,Medium,Female,High,1.4142135623730951,Healthcare Representative,Very High,Married,8.19671240721307,147.14958375748128,0.0,Yes,3.6055512754639887,Excellent,Low,0.1675980233685863,1.0,6.0,Better,2.6457513110645907,0.29999999999999993
685,32.0,No,Research & Development,1.0,College,Medical,High,Female,High,1.4142135623730951,Laboratory Technician,Very High,Single,8.336630087637149,103.83159442096613,1.0,No,4.795831523312719,Excellent,Very High,0.3871626008719052,0.0,3.0,Better,2.8284271247461903,0.4999999999999999
686,57.5,No,Sales,2.6457513110645907,Bachelor,Technical Degree,Medium,Female,Very High,1.4142135623730951,Sales Executive,Very High,Married,8.745761999375512,110.6390527797486,2.0,No,3.3166247903554,Excellent,Medium,0.5133567518993549,1.0,3.0,Good,2.6457513110645907,0.7499999999999999
687,35.0,No,Research & Development,1.0,Doctor,Medical,Low,Male,Very High,2.0,Research Director,High,Divorced,8.16223106548118,150.25977505640023,2.0,No,4.358898943540674,Excellent,High,0.15528390468597753,1.0,3.0,Better,1.0,0.29999999999999993
688,26.0,No,Sales,1.0,Bachelor,Life Sciences,Low,Female,Medium,1.0,Sales Representative,Low,Single,8.763584409450138,107.11209082078457,2.0,No,3.741657386773941,MISSING,Low,0.5575699468316916,0.0,6.0,Good,0.0,0.29999999999999993
689,30.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,Very High,Male,Low,1.7320508075688772,Manufacturing Director,Very High,Single,8.873468055333632,147.30241002780642,2.0,No,3.3166247903554,Excellent,Low,0.32906258641349484,0.0,2.0,Good,2.0,0.18918918918918928
690,31.0,No,Research & Development,4.58257569495584,College,Medical,High,Male,High,1.4142135623730951,Manufacturing Director,High,Divorced,7.632401126601452,128.21466374795045,1.4142135623730951,No,4.0,Excellent,Medium,0.12555508242593813,1.0,4.0,Better,1.7320508075688772,0.4545454545454546
691,38.0,No,Research & Development,4.69041575982343,Bachelor,Technical Degree,Low,Female,Medium,1.0,Research Scientist,Medium,Divorced,8.10349427838097,154.06816673148285,2.23606797749979,No,3.4641016151377544,MISSING,Very High,0.13927623541306822,1.0,5.0,Better,1.4142135623730951,0.3125000000000001
693,33.5,No,Research & Development,2.6457513110645907,Master,Other,Medium,Male,High,1.0,Research Scientist,Very High,Single,8.745761999375512,152.620444239951,1.4142135623730951,No,4.242640687119285,Excellent,High,0.26978062078736115,0.0,3.0,Better,1.4142135623730951,0.3125000000000001
694,35.0,No,Sales,3.8729833462074175,Bachelor,Life Sciences,Very High,Female,Medium,1.4142135623730951,Sales Executive,Very High,Married,7.632401126601452,153.8928198455016,1.7320508075688772,No,4.242640687119285,Excellent,High,0.0871511210572983,1.0,3.0,Better,1.4142135623730951,0.4285714285714285
695,27.5,No,Research & Development,2.6457513110645907,College,Medical,Very High,Male,High,1.7320508075688772,Manufacturing Director,High,Divorced,9.873337575585243,155.58920271021378,2.449489742783178,No,3.6055512754639887,Excellent,Medium,0.8016358228684719,1.0,4.0,Better,2.6457513110645907,0.3076923076923078
696,43.0,No,Sales,1.7320508075688772,College,Life Sciences,Very High,Male,Low,1.4142135623730951,Sales Executive,Very High,Single,7.644440761556567,159.22625411658717,2.23606797749979,No,3.4641016151377544,Excellent,Low,0.08239656056482478,0.0,3.0,Better,1.4142135623730951,0.8333333333333336
697,40.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,High,Male,Medium,2.0,Manufacturing Director,Very High,Single,8.760923376338836,147.74640435557137,1.7320508075688772,Yes,3.6055512754639887,MISSING,Low,0.2922717485913235,0.0,2.0,Better,1.7320508075688772,0.20000000000000004
