Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
No,Research & Development,2.0000000000000004,Bachelor,Medical,1,1.0,1,4.0,Research Director,Medium,0,4.0,0.0,11.999999999999998,Excellent,Medium,0.1838190649666057,0.0,3.0,0,8.000000000000002,0.25714285714285706
No,Sales,1.0,Doctor,Marketing,0,1.0,1,2.0000000000000004,Sales Executive,High,1,7.000000000000001,0.0,11.999999999999998,Outstanding,High,0.6543848308554183,1.0,3.0,0,0.0,0.8181818181818182
No,Research & Development,5.999999999999999,Master,Life Sciences,0,0.0,0,2.0000000000000004,Research Scientist,Very High,0,1.0,0.0,12.999999999999995,Excellent,Medium,0.5423378769103682,0.0,6.0,1,11.0,0.2352941176470588
No,Research & Development,2.0000000000000004,Below College,Life Sciences,0,0.0,1,2.0000000000000004,Healthcare Representative,Very High,0,1.0,0.0,19.000000000000004,Excellent,Very High,0.19556426908467106,1.0,2.0,1,4.0,0.5000000000000001
No,Research & Development,2.0000000000000004,College,Technical Degree,1,1.0,1,1.0,Laboratory Technician,Medium,0,5.000000000000001,0.0,11.0,Excellent,High,0.3780986762936223,0.0,2.0,0,0.0,1.0
No,Human Resources,5.000000000000001,Bachelor,Life Sciences,1,0.0,1,4.0,Manager,Medium,0,1.0,1.0,11.0,MISSING,Medium,0.1872867864453035,1.0,3.0,1,9.0,0.09090909090909093
No,Research & Development,1.0,Master,Life Sciences,0,1.0,1,2.0000000000000004,Healthcare Representative,Low,1,2.0000000000000004,0.0,15.000000000000005,MISSING,Very High,0.26046561298590337,1.0,4.0,1,0.0,0.4
No,Sales,5.999999999999999,Bachelor,Marketing,1,1.0,1,3.0,Sales Executive,High,0,1.0,0.0,11.999999999999998,Excellent,Medium,0.2630285462221949,0.0,3.0,1,8.000000000000002,0.2
Yes,Sales,22.0,College,Marketing,1,1.0,0,2.0000000000000004,Sales Executive,High,1,2.0000000000000004,1.0,11.999999999999998,MISSING,Low,0.3342062193126022,2.0000000000000004,3.0,1,4.0,0.375
No,Research & Development,3.0,Bachelor,Life Sciences,1,1.0,1,2.0000000000000004,Research Scientist,Medium,0,1.0,0.0,11.999999999999998,MISSING,High,0.15714876888061244,1.0,2.0,1,8.000000000000002,0.4545454545454546
No,Research & Development,16.0,Bachelor,Medical,1,1.0,1,1.0,Research Scientist,High,0,1.0,0.0,13.999999999999995,Outstanding,High,0.9726672950047112,0.0,3.0,0,3.0,0.5999999999999999
No,Research & Development,7.000000000000001,College,Medical,0,1.0,0,5.000000000000001,Research Director,High,0,5.000000000000001,1.0,11.999999999999998,Excellent,Very High,0.4086581641817853,1.0,2.0,0,3.0,0.3103448275862069
Yes,Research & Development,10.000000000000002,Bachelor,Medical,0,1.0,1,3.0,Manufacturing Director,High,0,5.999999999999999,0.0,11.0,Excellent,Medium,0.23124972312054226,2.0000000000000004,3.0,1,0.0,0.6470588235294118
No,Research & Development,4.0,Bachelor,Life Sciences,1,0.0,1,3.0,Manufacturing Director,Very High,0,1.0,0.0,11.0,Excellent,High,0.6217791083074948,0.0,6.0,1,9.0,1.0
No,Research & Development,4.0,College,Medical,1,1.0,1,1.0,Laboratory Technician,High,1,7.000000000000001,0.0,19.000000000000004,MISSING,Very High,0.09917481662591693,1.0,2.0,0,0.0,0.14285714285714282
No,Sales,3.0,Bachelor,Life Sciences,1,1.0,0,2.0000000000000004,Sales Executive,Medium,0,2.0000000000000004,0.0,11.0,Excellent,High,0.18140181565388075,1.0,4.0,1,4.0,0.2857142857142857
No,Research & Development,1.0,Master,Life Sciences,0,1.0,1,2.0000000000000004,Healthcare Representative,Very High,0,0.0,0.0,12.999999999999995,Excellent,High,0.3416911726770879,0.0,2.0,0,7.000000000000001,0.25
No,Research & Development,3.0,College,Medical,1,0.0,0,2.0000000000000004,Laboratory Technician,Low,1,4.0,0.0,25.0,Excellent,Low,0.5696575639358473,1.0,1.0,1,2.0000000000000004,0.4999999999999999
No,Research & Development,26.0,Below College,Technical Degree,0,1.0,0,1.0,Research Scientist,High,0,1.0,0.0,20.000000000000004,Outstanding,High,0.13045119879176867,3.0,3.0,1,4.0,0.5999999999999999
No,Sales,3.0,Bachelor,Life Sciences,1,1.0,1,3.0,Sales Executive,Very High,0,2.0000000000000004,0.0,11.999999999999998,Outstanding,Low,0.5786571074038338,0.0,2.0,1,3.0,0.6250000000000001
No,Sales,2.0000000000000004,Master,Life Sciences,1,1.0,1,4.0,Manager,Medium,0,1.0,0.0,19.000000000000004,Outstanding,Medium,0.6493457473578249,0.0,6.0,1,10.000000000000002,0.11363636363636365
No,Research & Development,21.0,Bachelor,Medical,0,0.0,1,1.0,Laboratory Technician,Medium,1,1.0,0.0,17.999999999999996,Excellent,Very High,0.6598225416147245,3.0,2.0,1,11.0,0.6428571428571431
No,Research & Development,15.000000000000005,Below College,Life Sciences,0,1.0,0,1.0,Research Scientist,Very High,1,0.0,1.0,17.999999999999996,Excellent,Low,0.15497716555898008,1.0,2.0,0,4.0,0.3333333333333334
No,Research & Development,5.000000000000001,Bachelor,Life Sciences,0,0.0,1,2.0000000000000004,Healthcare Representative,Medium,0,3.0,0.0,11.999999999999998,Outstanding,Low,0.3077269800386351,0.0,2.0,0,2.0000000000000004,0.7272727272727273
No,Human Resources,8.000000000000002,Master,Technical Degree,1,1.0,1,1.0,Human Resources,High,0,1.0,0.0,17.0,Outstanding,Medium,0.2992402926280247,0.0,2.0,0,4.0,0.1666666666666667
Yes,Sales,2.0000000000000004,Below College,Marketing,0,0.0,0,5.000000000000001,Manager,Very High,1,1.0,0.0,15.000000000000005,Outstanding,Very High,0.08059274162346214,1.0,2.0,1,13.999999999999995,0.030303030303030307
No,Research & Development,29.00000000000001,Below College,Life Sciences,1,0.0,0,2.0000000000000004,Healthcare Representative,High,0,8.000000000000002,0.0,17.0,Excellent,Very High,0.2630657900960129,2.0000000000000004,2.0,1,0.0,0.4545454545454546
No,Sales,2.0000000000000004,Master,Life Sciences,1,0.0,1,2.0000000000000004,Sales Executive,High,1,4.0,0.0,22.0,Excellent,Medium,0.13938469361810324,2.0000000000000004,2.0,1,7.000000000000001,0.7000000000000001
No,Sales,1.0,Master,Life Sciences,0,1.0,0,2.0000000000000004,Sales Executive,Very High,0,4.0,0.0,22.0,Excellent,High,0.6491879350348038,0.0,3.0,1,3.0,0.3333333333333334
No,Research & Development,3.0,College,Medical,1,1.0,1,1.0,Research Scientist,Low,0,1.0,1.0,12.999999999999995,MISSING,Very High,0.8670838548185232,1.0,4.0,1,2.0000000000000004,0.7499999999999999
Yes,Research & Development,4.0,Master,Life Sciences,0,1.0,1,1.0,Research Scientist,High,1,9.0,1.0,11.999999999999998,Excellent,High,0.9943863724351532,3.0,2.0,1,0.0,0.38888888888888895
No,Sales,1.0,Bachelor,Medical,0,0.0,1,2.0000000000000004,Sales Executive,High,0,1.0,0.0,16.0,Excellent,Very High,0.6961779635712149,0.0,2.0,1,4.0,0.5999999999999999
No,Sales,2.0000000000000004,Bachelor,Marketing,1,0.0,0,3.0,Sales Executive,Medium,1,2.0000000000000004,0.0,11.999999999999998,Excellent,Low,0.17733780855674094,1.0,2.0,1,7.000000000000001,0.1666666666666667
No,Sales,10.000000000000002,Bachelor,Marketing,1,0.0,1,2.0000000000000004,Sales Executive,Very High,0,1.0,0.0,11.999999999999998,Excellent,Very High,0.109293646039718,0.0,2.0,0,7.000000000000001,0.1
No,Sales,20.000000000000004,Bachelor,Life Sciences,1,1.0,1,1.0,Sales Representative,Very High,1,0.0,0.0,11.999999999999998,Excellent,Low,0.09389927664801404,1.0,2.0,1,2.0000000000000004,0.3333333333333334
No,Sales,5.999999999999999,Master,Medical,0,1.0,1,2.0000000000000004,Sales Executive,Very High,0,4.0,0.0,22.0,Excellent,Very High,0.6904647049364853,2.0000000000000004,4.0,1,7.000000000000001,0.5384615384615387
No,Research & Development,1.0,Below College,Life Sciences,1,0.0,0,3.0,Manufacturing Director,High,0,1.0,0.0,22.0,MISSING,High,0.2331182795698927,0.0,1.0,1,8.000000000000002,0.7500000000000001
Yes,Research & Development,5.000000000000001,College,Medical,1,0.0,0,1.0,Research Scientist,High,1,1.0,1.0,13.999999999999995,Excellent,Low,0.22868217054263584,1.0,3.0,1,7.000000000000001,0.375
No,Research & Development,10.000000000000002,Master,Life Sciences,1,1.0,0,2.0000000000000004,Laboratory Technician,High,0,1.0,0.0,11.0,MISSING,Medium,0.3648626947165568,1.0,2.0,1,7.000000000000001,0.2777777777777778
No,Research & Development,2.0000000000000004,Bachelor,Life Sciences,1,0.0,1,4.0,Manager,Very High,0,2.0000000000000004,1.0,12.999999999999995,Excellent,High,0.4515435549058391,0.0,4.0,1,4.0,0.1666666666666667
No,Research & Development,5.000000000000001,Master,Life Sciences,1,1.0,0,2.0000000000000004,Manufacturing Director,Very High,0,8.000000000000002,0.0,24.0,Excellent,Medium,0.2531071217202605,0.0,2.0,1,0.0,0.12499999999999994
No,Research & Development,5.999999999999999,Bachelor,Life Sciences,1,1.0,1,2.0000000000000004,Laboratory Technician,Very High,0,2.0000000000000004,0.0,17.0,Excellent,Very High,0.5696492352779549,0.0,3.0,1,2.0000000000000004,0.5263157894736841
No,Sales,21.0,College,Medical,1,1.0,1,1.0,Sales Representative,Very High,1,5.000000000000001,0.0,15.000000000000005,Excellent,Medium,0.1010272358872868,1.0,3.0,1,4.0,0.4999999999999999
No,Research & Development,11.0,Master,Life Sciences,1,0.0,1,2.0000000000000004,Laboratory Technician,High,1,8.000000000000002,0.0,20.000000000000004,Excellent,Medium,0.3123138261307915,1.0,5.0,1,2.0000000000000004,0.1111111111111111
No,Research & Development,24.0,Bachelor,Medical,1,1.0,1,3.0,Manufacturing Director,Low,1,1.0,1.0,21.0,Excellent,Very High,0.2969784172661866,1.0,5.0,0,9.0,0.4
No,Sales,8.000000000000002,College,Technical Degree,1,1.0,0,2.0000000000000004,Sales Executive,Medium,1,1.0,1.0,11.0,Excellent,Very High,0.08382066276803105,0.0,3.0,1,11.999999999999998,0.07692307692307697
No,Research & Development,20.000000000000004,Master,Technical Degree,0,1.0,1,3.0,Healthcare Representative,Very High,1,4.0,0.0,20.000000000000004,Outstanding,Very High,0.19327857734910686,1.0,3.0,1,10.000000000000002,0.7142857142857146
Yes,Research & Development,17.999999999999996,Below College,Medical,1,1.0,0,1.0,Research Scientist,Very High,0,1.0,1.0,12.999999999999995,Excellent,High,0.4200253993716999,0.0,2.0,0,3.0,1.0
No,Research & Development,23.0,Master,Life Sciences,1,1.0,1,4.0,Research Director,Very High,0,5.999999999999999,0.0,17.999999999999996,Excellent,High,0.11659902999109173,0.0,2.0,1,9.0,0.1818181818181818
No,Research & Development,2.0000000000000004,Master,Medical,1,0.0,1,5.000000000000001,Research Director,Very High,0,7.000000000000001,1.0,17.0,Excellent,High,0.14516809677873094,1.0,0.0,1,1.0,0.08333333333333336
No,Sales,7.000000000000001,Master,Life Sciences,0,0.0,0,1.0,Sales Representative,High,1,3.0,0.0,15.000000000000005,Excellent,Medium,0.2913010138877057,0.0,3.0,1,7.000000000000001,0.07692307692307697
Yes,Sales,1.0,Master,Other,1,0.0,1,2.0000000000000004,Sales Executive,High,0,3.0,1.0,13.999999999999995,Excellent,Very High,0.12938380383745876,0.0,1.0,1,0.0,0.5999999999999999
No,Research & Development,8.000000000000002,Bachelor,Technical Degree,1,0.0,1,3.0,Healthcare Representative,High,0,1.0,0.0,12.999999999999995,Excellent,Medium,0.5190197512801756,3.0,3.0,1,13.999999999999995,0.11764705882352942
No,Sales,10.000000000000002,Master,Marketing,1,0.0,0,3.0,Sales Executive,High,0,0.0,1.0,13.999999999999995,Excellent,Medium,0.3706230921170761,2.0000000000000004,2.0,1,7.000000000000001,0.4444444444444444
No,Research & Development,28.000000000000004,Bachelor,Life Sciences,0,0.0,1,2.0000000000000004,Laboratory Technician,High,1,1.0,0.0,17.0,Excellent,Very High,0.3937194255957077,2.0000000000000004,1.0,0,9.0,1.0
No,Research & Development,1.0,College,Life Sciences,1,1.0,0,2.0000000000000004,Manufacturing Director,Very High,1,9.0,1.0,12.999999999999995,MISSING,Very High,0.5095038262157482,1.0,2.0,1,3.0,0.375
Yes,Research & Development,15.000000000000005,Bachelor,Other,0,0.0,1,2.0000000000000004,Laboratory Technician,High,0,7.000000000000001,0.0,13.999999999999995,Excellent,Medium,0.3723593789768399,1.0,5.0,0,0.0,0.1111111111111111
No,Sales,11.0,Doctor,Marketing,1,0.0,0,2.0000000000000004,Sales Executive,Low,1,4.0,0.0,16.0,Outstanding,High,0.12003148366784724,1.0,3.0,1,0.0,0.6666666666666669
No,Research & Development,5.999999999999999,Master,Life Sciences,1,0.0,0,2.0000000000000004,Research Scientist,Medium,0,5.999999999999999,0.0,15.000000000000005,Excellent,High,0.5278666666666666,1.0,5.0,1,0.0,0.9166666666666666
No,Sales,7.000000000000001,Master,Life Sciences,1,1.0,1,2.0000000000000004,Sales Executive,Very High,1,1.0,1.0,11.0,Outstanding,Very High,0.850655086118061,0.0,3.0,1,8.000000000000002,0.4999999999999999
No,Research & Development,1.0,Bachelor,Life Sciences,0,1.0,1,2.0000000000000004,Healthcare Representative,Low,1,0.0,0.0,11.999999999999998,Excellent,Low,0.3384738955823293,1.0,2.0,0,3.0,0.1666666666666667
No,Research & Development,2.0000000000000004,College,Medical,1,1.0,1,2.0000000000000004,Healthcare Representative,Medium,1,1.0,0.0,24.0,Excellent,Very High,0.5418386869398848,1.0,2.0,1,7.000000000000001,0.12499999999999994
No,Research & Development,2.0000000000000004,College,Medical,0,1.0,0,4.0,Manager,Very High,1,9.0,0.0,23.0,Excellent,Very High,0.1864920340142706,1.0,2.0,1,8.000000000000002,0.2272727272727273
No,Research & Development,11.0,College,Technical Degree,1,0.0,0,4.0,Manufacturing Director,Medium,0,3.0,0.0,16.0,Excellent,Medium,0.4250583084414245,0.0,3.0,0,2.0000000000000004,0.5517241379310343
No,Research & Development,21.0,Bachelor,Medical,1,0.0,1,1.0,Research Scientist,Very High,1,1.0,0.0,11.0,Excellent,High,0.36450839328537177,1.0,2.0,0,2.0000000000000004,0.7999999999999999
No,Sales,1.0,Master,Marketing,1,0.0,1,3.0,Sales Executive,Very High,1,1.0,0.0,19.000000000000004,Excellent,High,0.17589047936085225,2.0000000000000004,2.0,1,10.000000000000002,0.2142857142857144
No,Research & Development,10.000000000000002,Bachelor,Technical Degree,1,0.0,1,1.0,Research Scientist,High,1,2.0000000000000004,0.0,16.0,Excellent,Very High,0.33416497738967704,1.0,4.0,1,2.0000000000000004,0.25
No,Research & Development,9.0,Bachelor,Medical,0,0.0,1,1.0,Research Scientist,High,1,2.0000000000000004,0.0,19.000000000000004,Excellent,Medium,0.2083264768800396,1.0,5.0,1,4.0,0.22222222222222227
No,Sales,8.000000000000002,Master,Marketing,1,1.0,1,2.0000000000000004,Sales Executive,Medium,1,0.0,0.0,11.0,Excellent,Very High,0.2626458225097996,1.0,2.0,1,7.000000000000001,0.4999999999999999
No,Research & Development,2.0000000000000004,Bachelor,Life Sciences,0,1.0,1,5.000000000000001,Manager,High,1,5.000000000000001,0.0,11.0,Outstanding,Low,0.20673521256931607,0.0,2.0,0,5.999999999999999,0.4583333333333334
No,Sales,16.0,Master,Marketing,0,1.0,1,2.0000000000000004,Sales Executive,Low,0,8.000000000000002,0.0,13.999999999999995,Outstanding,Very High,0.4563066085206306,0.0,2.0,1,2.0000000000000004,1.0
No,Research & Development,21.0,Below College,Life Sciences,1,1.0,1,2.0000000000000004,Healthcare Representative,Very High,1,1.0,1.0,25.0,Outstanding,Very High,0.8808033385498184,1.0,3.0,0,5.999999999999999,0.4999999999999999
No,Sales,5.999999999999999,Master,Medical,0,1.0,1,2.0000000000000004,Sales Executive,High,0,1.0,0.0,16.0,Excellent,Low,0.1778939138307065,0.0,2.0,1,8.000000000000002,0.4166666666666668
Yes,Research & Development,8.000000000000002,Master,Medical,1,0.0,0,2.0000000000000004,Research Scientist,Medium,1,2.0000000000000004,0.0,15.000000000000005,Excellent,Low,0.4729813489603888,0.0,5.0,0,2.0000000000000004,0.09090909090909093
Yes,Research & Development,7.000000000000001,Bachelor,Life Sciences,0,1.0,1,1.0,Laboratory Technician,Low,0,3.0,1.0,13.999999999999995,Excellent,Medium,0.8921832884097036,0.0,2.0,0,2.0000000000000004,0.0
No,Research & Development,1.0,Bachelor,Medical,0,1.0,0,1.0,Research Scientist,High,0,1.0,0.0,17.999999999999996,MISSING,Low,0.24887738792906625,0.0,5.0,1,4.0,0.1666666666666667
No,Sales,3.0,Below College,Medical,1,0.0,0,2.0000000000000004,Sales Executive,Very High,1,3.0,1.0,11.999999999999998,Excellent,High,0.4702030918460146,0.0,6.0,0,2.0000000000000004,0.5555555555555556
No,Research & Development,2.0000000000000004,Bachelor,Medical,1,1.0,1,2.0000000000000004,Research Scientist,Medium,0,0.0,0.0,12.999999999999995,Excellent,High,0.2502155341327689,2.0000000000000004,3.0,0,5.000000000000001,0.7999999999999999
No,Research & Development,29.00000000000001,Bachelor,Technical Degree,1,1.0,1,2.0000000000000004,Manufacturing Director,Very High,1,3.0,0.0,17.999999999999996,Excellent,Low,0.9973715651135034,1.0,2.0,0,7.000000000000001,0.4444444444444444
Yes,Research & Development,24.0,College,Technical Degree,0,1.0,0,3.0,Healthcare Representative,Low,0,1.0,0.0,11.999999999999998,Excellent,Low,0.3613921489275596,0.0,2.0,0,7.000000000000001,0.29999999999999993
No,Research & Development,20.000000000000004,Below College,Medical,1,0.0,1,1.0,Laboratory Technician,Very High,1,1.0,0.0,12.999999999999995,Outstanding,Medium,0.5206340139940019,0.0,2.0,1,8.000000000000002,0.09090909090909093
No,Sales,4.0,Master,Marketing,1,0.0,0,3.0,Sales Executive,Very High,0,3.0,0.0,13.999999999999995,Excellent,Very High,0.5024062070320173,0.0,2.0,1,7.000000000000001,0.9130434782608696
No,Research & Development,9.0,Bachelor,Medical,0,0.0,0,1.0,Research Scientist,Medium,1,4.0,1.0,20.000000000000004,Excellent,Medium,0.3770740335214351,1.0,5.0,0,0.0,0.3333333333333333
No,Sales,2.0000000000000004,Master,Medical,0,0.0,1,2.0000000000000004,Sales Executive,Medium,1,5.000000000000001,0.0,11.999999999999998,Excellent,Very High,0.04437893081761008,3.0,4.0,1,0.0,0.2
No,Research & Development,2.0000000000000004,College,Life Sciences,1,1.0,1,3.0,Manufacturing Director,Very High,0,3.0,0.0,13.999999999999995,Excellent,High,0.23597978888388624,1.0,2.0,0,8.000000000000002,0.9166666666666666
No,Research & Development,25.0,College,Other,0,1.0,0,2.0000000000000004,Laboratory Technician,Very High,0,4.0,0.0,13.999999999999995,Excellent,Very High,0.4487289345901172,0.0,6.0,1,2.0000000000000004,0.0
No,Research & Development,19.000000000000004,Bachelor,Life Sciences,0,0.0,0,1.0,Research Scientist,Very High,1,1.0,0.0,11.999999999999998,Outstanding,Medium,0.10148490510374654,0.0,2.0,1,9.0,0.8999999999999999
No,Sales,1.0,Master,Medical,1,1.0,1,5.000000000000001,Manager,Very High,0,3.0,0.0,11.0,Excellent,High,0.18409486690438684,1.0,5.0,0,0.0,0.46875
No,Research & Development,1.0,Bachelor,Technical Degree,0,0.0,1,3.0,Manufacturing Director,Very High,0,4.0,0.0,17.0,Excellent,Very High,0.4083361288158341,0.0,6.0,1,5.000000000000001,0.7500000000000001
No,Sales,2.0000000000000004,Master,Life Sciences,1,1.0,1,3.0,Sales Executive,High,0,1.0,1.0,19.000000000000004,Excellent,Low,0.30419697817571323,1.0,3.0,0,8.000000000000002,0.7000000000000001
No,Sales,8.000000000000002,Master,Marketing,1,1.0,1,2.0000000000000004,Sales Executive,High,0,0.0,0.0,11.999999999999998,Outstanding,Very High,0.3075718271254468,0.0,2.0,1,0.0,0.6666666666666669
No,Research & Development,9.0,College,Medical,1,1.0,0,1.0,Laboratory Technician,High,0,1.0,0.0,12.999999999999995,Excellent,Low,0.6432958987404617,0.0,5.0,1,0.0,1.0
No,Sales,5.000000000000001,Master,Marketing,0,1.0,1,2.0000000000000004,Sales Executive,Very High,0,4.0,1.0,21.0,Excellent,High,0.5137686475910985,0.0,2.0,1,5.999999999999999,0.7142857142857146
No,Research & Development,7.000000000000001,Master,Medical,1,1.0,1,2.0000000000000004,Manufacturing Director,High,1,2.0000000000000004,0.0,13.999999999999995,Excellent,High,0.29444028920468723,0.0,0.0,1,0.0,0.7142857142857143
No,Sales,3.0,Below College,Other,1,1.0,1,2.0000000000000004,Sales Executive,Low,1,1.0,1.0,17.999999999999996,Excellent,Very High,0.15783610666295342,0.0,2.0,1,3.0,0.4
No,Research & Development,2.0000000000000004,College,Life Sciences,1,1.0,1,1.0,Laboratory Technician,Low,1,4.0,0.0,17.0,Outstanding,Very High,0.09009958992384297,1.0,2.0,0,3.0,0.7142857142857143
No,Sales,5.999999999999999,Master,Medical,1,1.0,1,2.0000000000000004,Sales Executive,Very High,1,4.0,0.0,13.999999999999995,Excellent,Medium,0.27986856516977004,1.0,6.0,1,4.0,0.0
