Unnamed: 0,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
781,44.0,No,Research & Development,2.0,Bachelor,Technical Degree,Very High,Male,High,1.4142135623730951,Research Scientist,Medium,Divorced,7.736307096548287,78.70196947980398,2.23606797749979,No,3.8729833462074175,Excellent,Very High,1.4142135623730951,3.3166247903554,3.0,Good,0.0,2.8284271247461903,1.0,2.6457513110645907
782,38.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Female,High,1.0,Laboratory Technician,Very High,Single,8.216628493133442,138.94243412291294,1.0,No,3.8729833462074175,MISSING,High,0.0,0.0,3.0,Best,2.23606797749979,0.0,0.0,0.0
783,32.0,Yes,Research & Development,4.242640687119285,Below College,Other,Very High,Female,High,1.0,Research Scientist,Very High,Single,8.678971846978863,94.18067742376884,1.0,No,4.358898943540674,Excellent,Low,0.0,1.0,6.0,Good,1.5811388300841898,0.0,0.0,0.0
784,33.5,No,Research & Development,1.4142135623730951,College,Medical,Very High,Male,Very High,1.0,Research Scientist,High,Divorced,9.062768007509046,148.06417527545278,1.0,No,3.4641016151377544,Excellent,Very High,1.4142135623730951,2.449489742783178,4.0,Good,2.8284271247461903,1.7320508075688772,1.0,2.0
785,45.0,No,Research & Development,2.23606797749979,Master,Life Sciences,High,Female,Medium,1.0,Research Scientist,Very High,Married,9.778491062361443,121.55657119218195,1.0,No,3.6055512754639887,Excellent,High,1.0,1.4142135623730951,4.0,Good,3.0,1.4142135623730951,0.0,1.4142135623730951
786,30.0,No,Human Resources,4.358898943540674,Master,Medical,High,Female,High,1.7320508075688772,Human Resources,Medium,Married,8.79133399330135,82.03048213926333,1.4142135623730951,No,3.8729833462074175,Excellent,High,1.0,4.0,6.0,Best,2.23606797749979,2.6457513110645907,2.6457513110645907,1.0
787,37.0,No,Research & Development,4.123105625617661,College,Medical,High,Male,High,1.4142135623730951,Laboratory Technician,Low,Divorced,8.941414628006846,116.34001891008957,1.0,No,3.4641016151377544,MISSING,Very High,1.0,3.1622776601683795,2.0,Better,3.1622776601683795,0.0,1.0,2.8284271247461903
788,30.0,No,Research & Development,5.291502622129181,College,Medical,Very High,Female,High,1.4142135623730951,Research Scientist,Very High,Married,8.558143177745192,109.24284873619877,1.0,No,3.6055512754639887,Excellent,Very High,1.4142135623730951,3.3166247903554,4.0,Better,2.7386127875258306,2.8284271247461903,1.0,3.0
789,49.0,Yes,Sales,5.0990195135927845,Master,Marketing,Low,Female,High,1.4142135623730951,Sales Executive,Very High,Married,7.858254182186028,145.17231140957975,1.0,Yes,3.3166247903554,Excellent,High,0.0,3.1622776601683795,2.0,Better,1.4142135623730951,2.6457513110645907,0.0,2.8284271247461903
790,39.0,No,Research & Development,5.291502622129181,Master,Medical,Very High,Male,Medium,1.0,Research Scientist,Low,Single,9.498597279178806,92.13576938409969,1.0,No,3.7416573867739413,Excellent,Medium,0.0,2.23606797749979,3.0,Bad,4.47213595499958,2.0,0.0,2.0
791,41.0,No,Research & Development,1.7320508075688772,Bachelor,Medical,Very High,Male,High,1.0,Research Scientist,Very High,Married,7.6624678152002375,128.72839624573905,1.0,No,3.3166247903554,Excellent,High,1.7320508075688772,0.0,5.0,Good,2.0,0.0,0.0,0.0
792,45.0,No,Sales,2.8284271247461903,Master,Technical Degree,Very High,Female,Medium,2.0,Sales Executive,Medium,Married,8.660427359502146,108.99082530194916,2.449489742783178,No,4.123105625617661,Excellent,Medium,1.0,4.69041575982343,3.0,Better,3.1622776601683795,2.8284271247461903,1.4142135623730951,1.7320508075688772
793,46.0,No,Research & Development,2.8284271247461903,College,Other,Low,Female,High,1.7320508075688772,Laboratory Technician,Medium,Married,9.254644297532707,149.92331373072034,2.0,No,3.3166247903554,Outstanding,High,1.0,5.385164807134505,2.0,Good,4.898979485566356,3.0,1.0,2.6457513110645907
794,33.5,Yes,Research & Development,1.7320508075688772,Bachelor,Life Sciences,High,Male,High,1.0,Laboratory Technician,High,Single,8.336630087637149,158.8489848881635,1.0,No,3.6055512754639887,Excellent,High,0.0,0.0,3.0,Better,3.3166247903554,0.0,0.0,0.0
795,36.0,Yes,Sales,1.0,Master,Life Sciences,Low,Female,Medium,1.7320508075688772,Sales Executive,High,Married,7.632401126601452,122.15563842901399,2.23606797749979,No,3.3166247903554,Excellent,High,0.0,4.123105625617661,6.0,Bad,1.7320508075688772,1.0,3.3166247903554,2.6457513110645907
796,24.0,No,Sales,1.0,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Sales Executive,Medium,Married,7.783224016336037,87.38420909981392,0.0,No,3.8729833462074175,Excellent,Low,1.4142135623730951,4.0,3.0,Better,1.4142135623730951,3.6055512754639887,2.23606797749979,2.8284271247461903
797,45.5,No,Research & Development,2.6457513110645907,Master,Life Sciences,Low,Male,High,1.7320508075688772,Research Director,Medium,Single,8.213923595622742,145.9212116177768,0.0,No,3.3166247903554,Excellent,High,0.0,3.6055512754639887,3.0,Better,3.3166247903554,2.449489742783178,1.4142135623730951,3.3166247903554
798,39.5,No,Sales,5.0990195135927845,Bachelor,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Low,Married,7.931284761525892,149.05368160498418,1.0,No,3.7416573867739413,Excellent,Medium,1.0,2.8284271247461903,3.0,Good,1.4142135623730951,2.6457513110645907,2.6457513110645907,2.23606797749979
799,29.0,No,Research & Development,1.0,College,Life Sciences,Medium,Male,Medium,1.0,Research Scientist,High,Married,8.677439540558334,122.09832103677755,1.0,Yes,3.6055512754639887,Excellent,High,1.0,1.0,2.0,Good,2.23606797749979,0.0,1.0,0.0
800,41.0,Yes,Research & Development,1.4142135623730951,Bachelor,Medical,Very High,Female,High,2.23606797749979,Manager,Low,Married,9.515616752828917,145.59876373101525,2.23606797749979,Yes,3.6055512754639887,Outstanding,Very High,1.0,4.898979485566356,0.0,Better,4.47213595499958,1.4142135623730951,1.0,2.0
801,29.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Very High,Male,High,1.0,Research Scientist,High,Married,7.632401126601452,108.94035065117058,2.0,No,3.6055512754639887,Excellent,Medium,1.0,2.449489742783178,4.0,Better,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
802,43.0,No,Human Resources,2.8284271247461903,College,Medical,Very High,Female,Very High,1.0,Human Resources,Medium,Single,8.745761999375512,156.87255974197652,3.0,No,4.242640687119285,Excellent,Very High,0.0,2.8284271247461903,2.0,Better,4.0,1.4142135623730951,0.0,1.4142135623730951
803,26.0,Yes,Research & Development,3.0,College,Medical,High,Female,Medium,1.0,Research Scientist,Low,Single,7.6722924556287575,101.59724405711012,0.0,Yes,4.69041575982343,Excellent,Low,0.0,2.0,3.0,Better,2.23606797749979,1.4142135623730951,1.0,1.4142135623730951
804,45.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,High,Male,High,2.0,Manager,High,Married,7.8838232148921525,163.03987242389513,0.0,Yes,3.6055512754639887,Outstanding,Very High,0.0,4.58257569495584,3.0,Good,1.4142135623730951,2.8284271247461903,1.4142135623730951,3.1622776601683795
805,36.0,No,Research & Development,4.358898943540674,Bachelor,Other,Very High,Female,Medium,1.0,Laboratory Technician,Low,Divorced,8.336630087637149,127.63228431709587,1.0,No,3.3166247903554,Excellent,Low,1.4142135623730951,2.6457513110645907,2.0,Better,4.123105625617661,2.6457513110645907,0.0,2.6457513110645907
806,39.0,No,Sales,4.123105625617661,Master,Life Sciences,High,Female,High,1.4142135623730951,Sales Executive,Low,Married,9.259511415982633,145.00344823486094,1.7320508075688772,Yes,3.8729833462074175,Excellent,Very High,1.7320508075688772,3.8729833462074175,1.0,Better,1.7320508075688772,2.6457513110645907,1.0,2.6457513110645907
807,34.0,No,Human Resources,1.7320508075688772,Bachelor,Human Resources,High,Male,Very High,1.4142135623730951,Human Resources,Medium,Married,7.886457270977689,136.9927005354665,3.0,No,3.8729833462074175,Excellent,High,1.0,3.4641016151377544,2.0,Bad,1.4142135623730951,1.7320508075688772,1.7320508075688772,2.449489742783178
808,43.0,No,Research & Development,2.449489742783178,Bachelor,Life Sciences,Very High,Female,Medium,1.0,Research Scientist,High,Married,8.416709652837914,89.16277250063507,1.0,No,3.6055512754639887,Excellent,High,1.0,2.0,3.0,Better,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951
809,27.0,No,Sales,3.1622776601683795,Bachelor,Marketing,High,Female,Medium,1.7320508075688772,Sales Executive,Very High,Married,8.734560089952993,107.53139076567363,1.4142135623730951,Yes,4.358898943540674,MISSING,High,1.0,3.8729833462074175,3.0,Better,2.8284271247461903,1.4142135623730951,1.0,1.4142135623730951
810,53.0,No,Sales,3.7416573867739413,Bachelor,Technical Degree,High,Female,High,1.0,Sales Representative,High,Divorced,9.849242537683732,53.96295025292818,1.0,Yes,4.242640687119285,Outstanding,Very High,1.4142135623730951,2.8284271247461903,2.0,Better,3.7416573867739413,1.4142135623730951,0.0,2.449489742783178
811,40.0,Yes,Sales,4.898979485566356,Below College,Life Sciences,High,Male,Low,1.0,Sales Representative,Very High,Single,8.193400231952097,89.66604708583958,1.0,Yes,3.7416573867739413,Excellent,Very High,0.0,1.0,2.0,Better,1.0,0.0,1.0,0.0
812,42.0,No,Research & Development,1.7320508075688772,Bachelor,Medical,Very High,Male,High,2.0,Healthcare Representative,Medium,Single,9.814820259819964,84.80566018845677,1.7320508075688772,No,4.242640687119285,Excellent,High,0.0,4.58257569495584,3.0,Better,1.0,2.6457513110645907,1.0,0.0
813,28.0,No,Research & Development,2.23606797749979,Master,Other,Medium,Male,Very High,1.0,Research Scientist,Very High,Married,8.347827345782497,137.05108536600503,1.7320508075688772,No,4.123105625617661,Excellent,Very High,1.4142135623730951,2.449489742783178,3.0,Better,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951
814,40.0,No,Sales,1.4142135623730951,Below College,Life Sciences,High,Female,High,1.0,Sales Representative,Low,Divorced,8.65084957622891,122.25792407856432,1.0,No,3.4641016151377544,Excellent,High,1.7320508075688772,1.0,5.0,Better,2.23606797749979,0.0,0.0,0.0
815,34.0,No,Research & Development,2.23606797749979,College,Medical,Very High,Female,High,1.4142135623730951,Manufacturing Director,Very High,Divorced,8.54110501146255,152.23994219652081,2.6457513110645907,No,4.0,Excellent,High,1.4142135623730951,2.8284271247461903,3.0,Good,0.0,1.4142135623730951,0.0,2.0
816,40.0,No,Sales,5.0,Bachelor,Medical,High,Female,Medium,1.7320508075688772,Sales Executive,Very High,Divorced,9.490771217713773,72.58098924649622,2.23606797749979,No,3.6055512754639887,Excellent,High,1.0,4.242640687119285,3.0,Better,4.47213595499958,0.0,0.0,0.0
817,33.5,Yes,Research & Development,4.898979485566356,Bachelor,Medical,High,Female,High,1.0,Laboratory Technician,Medium,Married,8.91085558740525,85.58037158133867,1.0,Yes,4.123105625617661,Excellent,High,1.7320508075688772,1.0,3.0,Better,3.0,1.0,0.0,0.0
818,49.0,No,Research & Development,1.0,Master,Life Sciences,Very High,Female,Very High,1.0,Research Scientist,High,Single,8.909640602443098,115.32996141506337,1.7320508075688772,No,3.6055512754639887,Excellent,High,0.0,2.6457513110645907,3.0,Better,5.0990195135927845,1.4142135623730951,1.4142135623730951,1.4142135623730951
819,38.0,No,Research & Development,5.0990195135927845,Bachelor,Medical,Medium,Female,High,1.4142135623730951,Research Scientist,Medium,Divorced,7.632401126601452,92.217135067188,1.0,No,3.3166247903554,Excellent,Low,1.0,4.47213595499958,4.0,Better,2.23606797749979,2.6457513110645907,1.4142135623730951,3.6055512754639887
820,31.0,No,Research & Development,2.23606797749979,Bachelor,Technical Degree,Very High,Male,High,1.0,Research Scientist,Low,Divorced,8.153925132007862,102.05390732353172,2.23606797749979,No,3.7416573867739413,Excellent,Very High,1.0,2.8284271247461903,2.0,Better,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951
821,34.0,No,Research & Development,4.242640687119285,Master,Medical,Very High,Female,High,1.7320508075688772,Manufacturing Director,Very High,Single,8.433594167539924,141.42842712835355,2.449489742783178,No,3.4641016151377544,Outstanding,Very High,0.0,5.0,2.0,Good,3.8729833462074175,2.6457513110645907,2.23606797749979,2.0
822,33.0,No,Research & Development,5.196152422706632,Bachelor,Technical Degree,Very High,Female,Very High,1.0,Laboratory Technician,Medium,Divorced,8.252706676567644,76.51797174520506,2.23606797749979,No,3.4641016151377544,Excellent,High,1.0,2.8284271247461903,5.0,Better,2.23606797749979,2.0,0.0,1.4142135623730951
823,35.0,No,Research & Development,3.1622776601683795,Bachelor,Life Sciences,Medium,Male,High,1.0,Laboratory Technician,Medium,Divorced,9.259511415982633,83.04215796810678,1.0,No,3.7416573867739413,Excellent,Medium,1.4142135623730951,1.0,2.0,Better,2.23606797749979,0.0,1.0,0.0
824,28.0,No,Research & Development,5.0,College,Medical,High,Male,Medium,1.4142135623730951,Healthcare Representative,Very High,Divorced,7.786551806428712,131.03816238027758,2.6457513110645907,No,3.6055512754639887,Excellent,High,1.4142135623730951,3.0,3.0,Better,1.0,1.4142135623730951,1.0,1.7320508075688772
825,37.0,No,Sales,3.4641016151377544,Master,Marketing,Medium,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,8.36264243156764,53.851648071345046,1.7320508075688772,Yes,3.4641016151377544,Outstanding,High,1.4142135623730951,3.7416573867739413,2.0,Better,2.23606797749979,0.0,0.0,0.0
826,56.0,No,Research & Development,1.4142135623730951,Master,Medical,High,Male,High,1.0,Laboratory Technician,High,Single,7.757478766584178,110.846741043659,2.0,No,4.58257569495584,MISSING,High,0.0,4.0,4.0,Better,3.1622776601683795,2.8284271247461903,1.7320508075688772,3.0
827,37.0,No,Sales,3.1622776601683795,Master,Technical Degree,Medium,Male,Medium,1.4142135623730951,Sales Executive,High,Married,8.660080678964787,77.84600182411424,1.0,Yes,3.6055512754639887,Excellent,Low,1.0,3.1622776601683795,2.0,Better,2.0,3.0,1.0,2.6457513110645907
828,40.0,No,Sales,1.0,Below College,Medical,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Single,8.535818655539401,86.64294547163088,2.6457513110645907,No,4.47213595499958,Excellent,Very High,0.0,4.242640687119285,6.0,Best,1.0,2.6457513110645907,2.8284271247461903,3.1622776601683795
829,23.0,No,Research & Development,3.1622776601683795,Master,Other,Very High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Married,7.973844375944687,138.27870407260838,1.4142135623730951,Yes,3.6055512754639887,MISSING,Very High,0.0,3.0,2.0,Best,2.0,1.4142135623730951,1.0,1.7320508075688772
830,59.0,Yes,Human Resources,2.449489742783178,Master,Human Resources,High,Female,High,1.0,Human Resources,Low,Divorced,8.940760134888382,153.7790622939287,2.0,Yes,4.69041575982343,Excellent,Very High,0.0,2.6457513110645907,3.0,Better,4.58257569495584,1.4142135623730951,0.0,1.4142135623730951
831,35.0,No,Research & Development,2.0,Bachelor,Life Sciences,Medium,Male,Very High,1.4142135623730951,Manufacturing Director,Medium,Married,9.849242537683732,71.93052203341777,1.0,Yes,4.47213595499958,Excellent,Medium,1.0,2.449489742783178,2.0,Better,3.1622776601683795,1.4142135623730951,0.0,1.7320508075688772
832,31.0,Yes,Research & Development,5.0,Master,Life Sciences,Very High,Male,High,1.0,Research Scientist,Medium,Divorced,7.884952945759814,128.8875478857442,1.0,Yes,4.358898943540674,Excellent,Low,1.0,3.1622776601683795,5.0,Good,1.4142135623730951,1.4142135623730951,2.6457513110645907,2.8284271247461903
833,55.0,No,Sales,1.4142135623730951,Bachelor,Other,Very High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,9.731215331595175,127.1888359880693,0.0,No,4.358898943540674,MISSING,Medium,1.0,3.0,2.0,Best,3.1622776601683795,2.6457513110645907,1.7320508075688772,2.6457513110645907
834,37.0,No,Research & Development,2.8284271247461903,Bachelor,Medical,Medium,Male,Very High,1.0,Research Scientist,High,Married,8.340217320947035,149.96666296213968,2.6457513110645907,No,4.123105625617661,Excellent,Low,0.0,2.23606797749979,2.0,Better,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951
835,26.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Medium,Male,Medium,1.0,Laboratory Technician,Very High,Single,7.757906208351747,96.13012014972206,1.0,No,4.69041575982343,Excellent,High,0.0,1.0,3.0,Good,2.7386127875258306,0.0,1.0,0.0
836,31.0,No,Research & Development,3.0,College,Medical,Low,Male,High,1.4142135623730951,Manufacturing Director,Low,Married,9.192583650386924,110.97296968181035,1.0,No,5.0,MISSING,Very High,1.0,3.1622776601683795,2.0,Better,1.0,0.0,2.6457513110645907,3.0
837,29.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,High,Male,High,1.0,Laboratory Technician,Medium,Married,8.339739766019143,62.89674077406554,1.0,No,3.6055512754639887,Excellent,High,1.0,2.8284271247461903,3.0,Better,3.1622776601683795,0.0,0.0,2.6457513110645907
838,45.5,No,Human Resources,4.898979485566356,Master,Medical,Medium,Male,High,1.0,Human Resources,Medium,Single,8.336630087637149,91.20307012376284,1.0,No,4.0,Excellent,Low,0.0,2.449489742783178,3.0,Better,3.0,1.7320508075688772,0.0,2.0
839,56.0,Yes,Human Resources,3.6055512754639887,Bachelor,Human Resources,Low,Male,Medium,1.0,Human Resources,Low,Divorced,7.858254182186028,56.187187151520575,2.0,Yes,3.8729833462074175,Excellent,Very High,1.7320508075688772,2.0,3.0,Better,2.0,1.4142135623730951,1.4142135623730951,0.0
840,45.5,Yes,Sales,3.6055512754639887,Master,Medical,Medium,Male,High,1.4142135623730951,Sales Executive,Low,Divorced,8.127995055771946,107.29398864801328,1.4142135623730951,No,4.123105625617661,Excellent,High,0.0,3.0,0.0,Bad,1.0,1.0,1.0,1.4142135623730951
841,42.0,No,Research & Development,2.6457513110645907,Bachelor,Life Sciences,High,Male,Very High,2.0,Research Director,High,Married,7.899524472032198,116.24973118248491,1.7320508075688772,No,4.358898943540674,Excellent,High,0.0,5.656854249492381,5.0,Better,1.7320508075688772,1.0,1.0,1.7320508075688772
