Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Medium,Single,8.783242963740905,48.19751030914356,3.0,Yes,3.3166247903554,Excellent,Very High,0.0,4.242640687119285,3.0,Better,3.1622776601683795,3.741657386773941,2.23606797749979,3.4641016151377544
44.0,No,Research & Development,1.0,College,Life Sciences,Low,Female,Low,1.0,Laboratory Technician,Very High,Divorced,8.604104563405532,72.71863585079137,1.7320508075688772,No,3.741657386773941,Outstanding,Low,1.0,2.23606797749979,2.0,Better,3.5355339059327378,1.4142135623730951,1.4142135623730951,0.0
41.0,No,Research & Development,2.23606797749979,Master,Life Sciences,Very High,Male,High,1.7320508075688772,Manager,Medium,Married,8.336630087637149,152.85287043428397,2.449489742783178,No,3.3166247903554,Excellent,Medium,1.4142135623730951,3.4641016151377544,2.0,Better,1.4142135623730951,2.449489742783178,2.8284271247461903,2.8284271247461903
31.0,No,Human Resources,3.1622776601683795,Bachelor,Medical,Low,Female,High,1.0,Human Resources,Very High,Married,7.933438387627487,45.79301256742124,0.0,No,3.741657386773941,Excellent,Very High,1.0,1.7320508075688772,3.0,Better,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0
40.0,No,Sales,1.0,College,Marketing,Medium,Male,High,1.7320508075688772,Sales Executive,Low,Divorced,9.115370134384957,46.22769732530488,1.0,No,5.0,Excellent,High,1.7320508075688772,4.898979485566356,4.0,Better,2.23606797749979,3.6055512754639887,3.8729833462074175,2.6457513110645907
46.0,No,Research & Development,2.449489742783178,Below College,Medical,Very High,Male,Medium,1.7320508075688772,Healthcare Representative,Low,Married,8.336630087637149,146.482080815368,2.0,No,3.8729833462074175,Excellent,Low,1.0,3.0,3.0,Better,2.449489742783178,2.6457513110645907,1.0,2.6457513110645907
33.5,No,Sales,3.1622776601683795,Bachelor,Marketing,High,Female,Medium,1.4142135623730951,Sales Executive,High,Married,8.496582237512113,52.01922721455981,1.0,No,4.242640687119285,Excellent,Low,1.0,3.1622776601683795,3.0,Better,2.0,1.7320508075688772,1.0,2.0
33.0,No,Research & Development,2.8284271247461903,Bachelor,Life Sciences,Very High,Female,High,1.0,Laboratory Technician,High,Single,7.975564658495202,116.721891691319,2.0,No,3.6055512754639887,Excellent,Very High,0.0,2.8284271247461903,3.0,Better,2.8284271247461903,0.0,0.0,0.0
41.0,No,Sales,1.4142135623730951,Bachelor,Technical Degree,High,Female,Low,2.0,Manager,Medium,Married,8.319473692442187,122.38055401083948,1.7320508075688772,Yes,3.4641016151377544,Excellent,Medium,1.0,5.291502622129181,2.0,Good,3.0,2.6457513110645907,2.6457513110645907,2.6457513110645907
27.5,No,Research & Development,4.795831523312719,Bachelor,Life Sciences,Very High,Female,High,2.0,Manufacturing Director,Medium,Married,7.889833751394295,135.03703195790405,2.0,Yes,3.4641016151377544,Outstanding,Low,1.0,5.744562646538029,3.0,Better,1.0,4.0,3.8729833462074175,3.0
42.0,No,Research & Development,2.0,College,Life Sciences,Very High,Male,High,2.0,Manager,Very High,Married,9.864330837334936,101.5381701627521,1.4142135623730951,No,3.6055512754639887,MISSING,Very High,0.0,5.5677643628300215,3.0,Bad,4.69041575982343,1.4142135623730951,1.0,2.0
28.0,No,Sales,4.47213595499958,College,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,9.043458999670104,103.59536669175895,1.4142135623730951,No,3.741657386773941,Excellent,Very High,1.0,3.1622776601683795,4.0,Better,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951
42.0,Yes,Research & Development,2.0,Bachelor,Technical Degree,Low,Male,High,1.0,Laboratory Technician,Low,Single,9.679843876180236,114.05261943506599,1.0,No,4.358898943540674,Excellent,Medium,0.0,1.0,2.0,Better,1.0,0.0,0.0,0.0
59.0,No,Research & Development,1.0,Bachelor,Medical,High,Female,High,1.0,Laboratory Technician,Low,Single,8.607582191143917,141.44256784999345,0.0,No,3.6055512754639887,Excellent,Very High,0.0,2.8284271247461903,2.0,Good,2.0,2.6457513110645907,2.6457513110645907,2.449489742783178
37.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,High,Female,Medium,1.7320508075688772,Manufacturing Director,Medium,Divorced,8.77137018531062,139.95713629536723,1.4142135623730951,No,4.242640687119285,MISSING,Medium,1.0,3.8729833462074175,3.0,Best,2.449489742783178,2.6457513110645907,2.449489742783178,2.0
29.0,No,Research & Development,4.242640687119285,Master,Life Sciences,High,Male,High,1.4142135623730951,Healthcare Representative,High,Married,8.357493812658563,156.8247429457482,1.0,Yes,3.741657386773941,Excellent,Very High,1.4142135623730951,3.1622776601683795,2.0,Best,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951
54.0,No,Research & Development,1.0,Master,Other,High,Female,Very High,1.4142135623730951,Healthcare Representative,Medium,Married,8.609772372709331,141.98943622678414,1.0,Yes,3.6055512754639887,Excellent,Low,1.0,2.449489742783178,4.0,Better,2.23606797749979,2.23606797749979,1.0,1.4142135623730951
42.0,No,Research & Development,3.0,Bachelor,Medical,Medium,Male,High,1.0,Research Scientist,Very High,Married,7.632401126601452,106.82228231974823,1.0,Yes,3.4641016151377544,Outstanding,High,1.7320508075688772,2.0,2.0,Good,1.0,1.4142135623730951,1.0,1.4142135623730951
35.0,No,Sales,1.4142135623730951,College,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Very High,Married,7.85243908535751,133.3529152287268,0.0,Yes,4.69041575982343,Excellent,Low,1.0,2.8284271247461903,1.0,Better,1.7320508075688772,2.449489742783178,2.6457513110645907,2.6457513110645907
40.0,No,Sales,3.0,College,Medical,Very High,Female,Low,1.4142135623730951,Sales Executive,Very High,Divorced,8.394347361417392,151.03641944908517,0.0,No,4.123105625617661,Excellent,Very High,1.7320508075688772,3.0,3.0,Best,1.0,2.6457513110645907,0.0,2.6457513110645907
38.0,No,Research & Development,4.242640687119285,Below College,Medical,Low,Male,High,1.7320508075688772,Healthcare Representative,High,Married,9.202711344811693,94.78396488858229,2.23606797749979,No,3.3166247903554,Excellent,Very High,0.0,5.291502622129181,3.0,Good,3.0,1.4142135623730951,1.0,1.4142135623730951
25.0,No,Research & Development,2.0,Master,Life Sciences,Very High,Female,High,1.4142135623730951,Healthcare Representative,High,Married,7.690286020676768,127.05510615477051,0.0,Yes,4.0,Excellent,Medium,0.0,2.0,3.0,Better,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951
31.0,No,Research & Development,4.47213595499958,Bachelor,Other,High,Male,High,1.4142135623730951,Manufacturing Director,Low,Married,8.745761999375512,95.37295214053093,0.0,No,3.8729833462074175,Outstanding,High,1.0,2.6457513110645907,4.0,Good,3.6055512754639887,1.4142135623730951,0.0,1.4142135623730951
29.0,No,Sales,5.0990195135927845,Master,Marketing,Low,Male,High,2.0,Manager,High,Married,8.423761246623686,74.79304780526061,1.4142135623730951,No,3.741657386773941,Excellent,High,1.0,5.385164807134505,3.0,Good,3.1622776601683795,2.449489742783178,2.0,4.123105625617661
34.0,No,Research & Development,4.47213595499958,Doctor,Medical,Medium,Female,High,2.0,Healthcare Representative,High,Married,8.811652248147043,143.8367129769031,1.4142135623730951,Yes,3.8729833462074175,Outstanding,High,1.0,5.656854249492381,2.0,Better,2.8284271247461903,2.8284271247461903,3.4641016151377544,3.6055512754639887
22.0,No,Sales,1.4142135623730951,Below College,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,7.9423622376743355,143.16773379501404,0.0,Yes,3.6055512754639887,Excellent,Low,1.7320508075688772,2.0,2.0,Good,2.0,1.4142135623730951,1.0,1.4142135623730951
24.0,No,Research & Development,1.0,Below College,Life Sciences,Very High,Female,Medium,1.4142135623730951,Laboratory Technician,Very High,Married,8.07153089355666,126.48320046551636,1.0,Yes,3.4641016151377544,Excellent,High,1.4142135623730951,3.1622776601683795,4.0,Good,2.23606797749979,2.8284271247461903,1.7320508075688772,0.0
57.5,No,Research & Development,2.0,Below College,Medical,Very High,Female,High,2.23606797749979,Manager,High,Married,7.860570785538663,80.61637550770934,1.0,No,3.741657386773941,Excellent,Medium,1.0,4.58257569495584,4.0,Better,3.0,2.8284271247461903,3.0,3.0
57.5,No,Sales,1.7320508075688772,Bachelor,Life Sciences,High,Male,Medium,1.4142135623730951,Sales Executive,Very High,Single,9.016391478941248,128.4133949399361,2.23606797749979,No,4.123105625617661,Excellent,Very High,0.0,3.6055512754639887,3.0,Better,2.6457513110645907,1.0,0.0,2.23606797749979
31.0,No,Research & Development,3.4641016151377544,Bachelor,Medical,Very High,Female,High,1.4142135623730951,Healthcare Representative,Very High,Married,8.60666819784384,131.7915020022156,0.0,Yes,3.3166247903554,Excellent,High,1.4142135623730951,3.1622776601683795,3.0,Bad,3.4641016151377544,2.6457513110645907,2.8284271247461903,2.23606797749979
39.0,Yes,Research & Development,3.1622776601683795,Bachelor,Medical,Low,Female,Medium,1.0,Research Scientist,Medium,Single,8.683046555502887,78.40918313565065,1.0,Yes,5.0,Excellent,Medium,0.0,1.0,2.0,Best,3.8729833462074175,1.0,0.0,0.0
39.5,Yes,Research & Development,4.69041575982343,Master,Medical,Very High,Female,High,1.4142135623730951,Manufacturing Director,High,Married,8.498418036089904,145.11030287336598,1.0,Yes,3.8729833462074175,Outstanding,Very High,1.4142135623730951,3.1622776601683795,3.0,Good,2.23606797749979,1.4142135623730951,2.449489742783178,2.6457513110645907
38.0,No,Research & Development,1.0,College,Medical,Very High,Female,High,2.0,Research Director,Very High,Divorced,9.397732385583245,81.33265027035577,3.0,No,4.69041575982343,Excellent,High,1.0,5.656854249492381,2.0,Good,3.1622776601683795,2.0,1.0,1.7320508075688772
47.0,No,Sales,2.8284271247461903,Master,Life Sciences,Low,Female,High,1.0,Sales Representative,Very High,Married,9.678592468183114,142.53771430747724,1.0,No,4.0,Excellent,Medium,1.0,1.7320508075688772,2.0,Good,1.7320508075688772,1.4142135623730951,0.0,1.4142135623730951
33.0,No,Sales,4.0,Bachelor,Life Sciences,Medium,Male,High,1.4142135623730951,Sales Executive,Medium,Single,8.952217101765944,127.98046725965644,1.4142135623730951,No,3.4641016151377544,Outstanding,Medium,0.0,2.8284271247461903,2.0,Best,3.6055512754639887,1.4142135623730951,1.0,1.4142135623730951
23.0,No,Sales,4.47213595499958,Bachelor,Life Sciences,Very High,Male,High,1.4142135623730951,Sales Executive,High,Single,7.944137491114112,113.64858116140293,1.0,No,3.741657386773941,Excellent,Very High,0.0,2.6457513110645907,3.0,Better,1.7320508075688772,2.6457513110645907,0.0,2.6457513110645907
33.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Female,Low,1.4142135623730951,Laboratory Technician,Very High,Married,7.955425088912673,128.03124618623377,0.0,No,3.3166247903554,Excellent,Low,1.7320508075688772,3.1622776601683795,3.0,Better,1.0,2.8284271247461903,2.6457513110645907,2.23606797749979
21.5,No,Sales,2.23606797749979,Bachelor,Medical,Low,Male,Medium,1.4142135623730951,Sales Executive,Medium,Divorced,8.005033344637111,57.93099343184095,1.0,Yes,3.6055512754639887,Excellent,Medium,1.0,3.1622776601683795,2.0,Good,2.0,0.0,0.0,3.0
24.0,No,Research & Development,1.0,Master,Life Sciences,Very High,Male,High,1.7320508075688772,Manufacturing Director,High,Divorced,8.058960017769417,98.28021163998376,2.6457513110645907,No,4.123105625617661,Excellent,Low,1.0,5.744562646538029,2.0,Bad,2.23606797749979,2.0,1.0,2.0
29.0,No,Sales,2.23606797749979,Bachelor,Technical Degree,Low,Male,High,1.4142135623730951,Sales Executive,High,Married,7.6586995582682995,144.71696514230803,1.0,No,4.358898943540674,Excellent,High,1.0,2.449489742783178,4.0,Better,2.6457513110645907,1.4142135623730951,0.0,1.4142135623730951
29.0,No,Sales,3.6055512754639887,Master,Life Sciences,Medium,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,7.631431664576906,96.17692030835673,1.4142135623730951,No,3.3166247903554,Excellent,High,1.0,2.8284271247461903,2.0,Good,1.7320508075688772,1.4142135623730951,0.0,1.7320508075688772
42.0,Yes,Research & Development,4.898979485566356,Bachelor,Life Sciences,Very High,Male,High,1.0,Laboratory Technician,High,Divorced,8.619388703730907,141.1382301150188,1.7320508075688772,Yes,4.69041575982343,MISSING,Very High,1.0,4.358898943540674,2.0,Bad,0.0,0.0,0.0,0.0
33.5,No,Research & Development,2.0,Bachelor,Medical,Low,Male,Very High,1.0,Laboratory Technician,High,Divorced,7.632401126601452,126.61358536902745,2.8284271247461903,No,3.4641016151377544,Outstanding,Medium,1.0,2.0,4.0,Good,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951
44.0,No,Sales,1.0,College,Technical Degree,Medium,Female,High,1.7320508075688772,Manager,Very High,Married,9.497021944094381,105.06188652408636,1.7320508075688772,Yes,3.741657386773941,Excellent,High,1.0,3.741657386773941,2.0,Bad,3.4641016151377544,2.0,0.0,2.0
30.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,Low,Female,High,1.4142135623730951,Manufacturing Director,Very High,Married,8.835937789319836,68.24954212300622,0.0,No,4.242640687119285,Outstanding,Medium,1.0,2.0,4.0,Better,3.5355339059327378,1.4142135623730951,1.4142135623730951,1.4142135623730951
32.0,No,Sales,5.0990195135927845,College,Life Sciences,High,Male,High,2.0,Manager,Very High,Married,8.141189793457691,139.62091533864114,1.0,Yes,3.4641016151377544,Excellent,Very High,1.4142135623730951,5.0,3.0,Best,2.23606797749979,3.4641016151377544,2.0,3.4641016151377544
36.0,Yes,Research & Development,2.0,Below College,Technical Degree,Very High,Female,High,1.0,Laboratory Technician,Very High,Married,8.643649615368796,67.86015030929417,1.0,Yes,3.8729833462074175,Excellent,Medium,1.0,2.6457513110645907,3.0,Best,3.0,2.6457513110645907,2.23606797749979,2.449489742783178
46.0,No,Research & Development,3.3166247903554,College,Medical,Low,Male,High,1.4142135623730951,Healthcare Representative,Low,Married,9.86931010073454,150.73818361649447,1.0,Yes,3.6055512754639887,Excellent,High,1.0,2.23606797749979,3.0,Better,1.4142135623730951,1.7320508075688772,1.7320508075688772,1.7320508075688772
19.0,No,Research & Development,2.8284271247461903,Below College,Other,High,Male,Low,1.4142135623730951,Healthcare Representative,Low,Married,7.8446326444646814,85.36978388165218,1.7320508075688772,No,3.6055512754639887,MISSING,High,1.0,3.0,4.0,Better,1.0,2.6457513110645907,0.0,2.6457513110645907
38.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,High,Female,High,1.0,Research Scientist,Very High,Divorced,8.580918882296782,88.01704380402694,0.0,Yes,4.242640687119285,Excellent,Medium,1.0,1.7320508075688772,1.0,Bad,3.6055512754639887,1.4142135623730951,1.4142135623730951,1.4142135623730951
30.0,No,Research & Development,3.0,Master,Medical,Medium,Female,High,1.4142135623730951,Research Scientist,High,Single,9.176473302464606,136.7406303919943,1.0,No,4.358898943540674,Excellent,Medium,0.0,3.1622776601683795,3.0,Better,2.6457513110645907,2.6457513110645907,0.0,2.8284271247461903
33.5,No,Sales,1.7320508075688772,Bachelor,Medical,Medium,Male,High,1.0,Sales Representative,Medium,Married,8.510772623613315,60.76183012385325,1.0,No,4.358898943540674,MISSING,Very High,1.0,1.0,3.0,Better,2.23606797749979,0.0,0.0,0.0
30.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Low,Male,Very High,1.0,Research Scientist,Very High,Married,7.908387159290043,141.35770230164326,1.0,No,3.6055512754639887,Excellent,Very High,1.0,3.1622776601683795,3.0,Better,2.23606797749979,2.23606797749979,2.6457513110645907,2.6457513110645907
44.0,Yes,Sales,1.7320508075688772,College,Life Sciences,Low,Male,High,1.4142135623730951,Sales Executive,High,Single,7.943782692458625,157.4325252290644,3.0,No,3.741657386773941,Outstanding,Low,0.0,2.0,2.0,Better,1.7320508075688772,1.4142135623730951,1.4142135623730951,0.0
28.0,No,Research & Development,3.1622776601683795,Doctor,Medical,Medium,Male,High,1.4142135623730951,Manufacturing Director,Low,Married,7.635303886259416,61.92737682156415,1.4142135623730951,No,3.6055512754639887,MISSING,Very High,1.7320508075688772,3.1622776601683795,2.0,Better,2.23606797749979,2.6457513110645907,2.6457513110645907,2.6457513110645907
35.0,Yes,Research & Development,4.898979485566356,College,Life Sciences,Very High,Female,Medium,1.0,Research Scientist,Very High,Single,8.395025557442029,121.46192819151192,1.0,Yes,4.898979485566356,Excellent,Medium,0.0,1.0,2.0,Good,2.7386127875258306,0.0,1.0,0.0
35.0,No,Sales,1.4142135623730951,College,Marketing,Very High,Male,High,1.7320508075688772,Sales Executive,Medium,Single,8.503094267036737,143.59317532529184,2.6457513110645907,No,4.0,Excellent,High,0.0,3.1622776601683795,2.0,Better,2.23606797749979,0.0,0.0,0.0
35.0,No,Research & Development,2.0,Master,Medical,High,Female,Medium,1.0,Research Scientist,Medium,Married,9.276596167753247,115.09995655950527,2.449489742783178,No,4.58257569495584,Outstanding,Very High,0.0,2.6457513110645907,2.0,Better,4.123105625617661,1.4142135623730951,1.0,1.0
27.5,Yes,Sales,3.1622776601683795,Bachelor,Medical,Very High,Male,Medium,1.7320508075688772,Sales Executive,Low,Married,8.972083182851927,146.7310464761974,3.0,No,4.123105625617661,MISSING,High,0.0,3.8729833462074175,3.0,Better,2.8284271247461903,3.4641016151377544,2.449489742783178,0.0
35.0,No,Research & Development,2.0,Below College,Life Sciences,High,Male,High,1.0,Research Scientist,High,Married,7.632401126601452,71.98610977126074,2.6457513110645907,Yes,3.8729833462074175,Excellent,Very High,0.0,2.8284271247461903,2.0,Better,1.4142135623730951,2.0,1.0,1.7320508075688772
41.0,No,Research & Development,3.1622776601683795,Below College,Medical,High,Male,High,2.0,Manager,Low,Married,8.459775920546287,73.1778655059028,1.0,Yes,3.741657386773941,Excellent,Very High,0.0,4.58257569495584,3.0,Better,4.242640687119285,3.0,3.3166247903554,3.1622776601683795
